Name,Position,Team,Games,Season,Age,Salary,Goals,Assists,Goals_Sixty,Assists_Sixty,CF_Percent,PDO,CFRel_Percent,Corsi,CorsiFor,CorsiAgainst,Shots,TOI
Mike.Sillinger,C,NYI,52,20072008,36,2.2,9,7,0.84,0.65,49.6,97.48,-0.16,-9,564,573,57,641.6
Mike.Sillinger,C,NYI,7,20082009,37,2.3,1,0,0.81,0,40.94,94.62,-7.19,-27,61,88,7,73.75
Zach.Sill,LC,PIT,20,20132014,25,0.55,0,0,0,0,33.81,96.22,-14.79,-90,94,184,11,172.41
Zach.Sill,LC,PIT/TOR,63,20142015,26,0.55,1,3,0.13,0.38,44.9,98.46,-5.78,-74,326,400,38,473.73
Zach.Sill,LC,WSH,9,20152016,27,0.575,1,0,0.72,0,50,100.37,-3.45,0,73,73,11,82.98
Wayne.Simmonds,RL,L.A,82,20082009,20,0.56,7,10,0.43,0.61,49.18,98.67,-2.06,-27,809,836,112,979.2
Wayne.Simmonds,RL,L.A,83,20092010,21,0.585,14,23,0.75,1.23,50.64,103.14,0.27,25,992,967,114,1119.71
Wayne.Simmonds,RL,L.A,86,20102011,22,0.525,14,18,0.79,1.02,47.71,101.21,-4.6,-89,925,1014,98,1057.22
Wayne.Simmonds,RL,PHI,93,20112012,23,1.5,14,18,0.74,0.96,48.51,99.71,-2.24,-63,1024,1087,121,1128.4
Wayne.Simmonds,RL,PHI,45,20122013,24,2,9,6,1,0.67,47.61,99.77,-0.23,-50,498,548,67,540.63
Wayne.Simmonds,RL,PHI,89,20132014,25,2.8,11,19,0.58,1,48.58,101.12,-1.74,-62,1064,1126,137,1135.16
Wayne.Simmonds,RL,PHI,75,20142015,26,3.2,12,11,0.76,0.7,50.47,100.38,1.07,16,865,849,110,948.44
Wayne.Simmonds,RL,PHI,72,20152016,27,3.8,11,17,0.72,1.11,52.89,100.49,4.13,105,960,855,118,914.82
Chris.Simon,L,MIN/NYI,40,20072008,35,NA,1,2,0.23,0.46,49.88,99.38,0.48,-1,210,211,20,260.43
Dominik.Simon,C,PIT,3,20152016,21,0.667,0,1,0,3.35,59.38,92.86,3.77,6,19,13,2,17.93
Shane.Sims,D,NYI,1,20102011,22,0,0,0,0,0,57.14,100,8.42,2,8,6,0,6.22
Jonathan.Sim,LR,NYI,2,20072008,29,1,0,0,0,0,63.64,60,19.52,9,21,12,8,19.09
Jonathan.Sim,LR,NYI,49,20082009,30,1,6,6,0.7,0.7,42.17,98.3,-4.82,-157,423,580,65,513.47
Jonathan.Sim,LR,NYI,77,20092010,31,1,12,9,0.86,0.65,44.44,100.09,-4.45,-173,692,865,107,833.36
Jonathan.Sim,LR,NYI,33,20102011,32,0.65,1,1,0.18,0.18,38.96,93.91,-6.08,-132,233,365,26,333.44
Mike.Sislo,R,N.J,14,20132014,25,0.55,0,0,0,0,60.47,97.62,4.35,36,104,68,20,113.51
Mike.Sislo,R,N.J,10,20142015,26,0.55,0,1,0,0.54,46.95,96.11,-0.27,-10,77,87,13,110.33
Mike.Sislo,R,N.J,10,20152016,27,0.575,2,1,1.07,0.53,42.22,95.37,-3.76,-28,76,104,17,112.38
Colton.Sissons,CR,NSH,17,20132014,19,0.64,1,3,0.36,1.09,48.77,100.27,-1.11,-6,119,125,11,165.26
Colton.Sissons,CR,NSH,26,20152016,21,0.6,3,2,0.82,0.54,53.74,106.2,-1.23,28,201,173,13,220.52
Fredrik.Sjostrom,LR,NYR/PHX,79,20072008,24,NA,7,7,0.55,0.55,48.37,98.49,-0.83,-41,607,648,91,757.7
Fredrik.Sjostrom,LR,NYR,86,20082009,25,0.84,4,5,0.32,0.4,49.62,95.99,-2.62,-10,654,664,81,757.2
Fredrik.Sjostrom,LR,CGY/TOR,65,20092010,26,0.75,2,7,0.2,0.7,49.3,98.8,-1.39,-14,495,509,53,602.04
Fredrik.Sjostrom,LR,TOR,66,20102011,27,0.75,2,2,0.19,0.19,44.42,98.85,-4.28,-126,502,628,55,620.07
Jack.Skille,RL,CHI,16,20072008,20,0.85,3,2,1.04,0.69,55.31,101.91,3.63,29,151,122,16,172.86
Jack.Skille,RL,CHI,8,20082009,21,0.85,1,0,0.79,0,46.9,93.27,-9.4,-7,53,60,13,75.66
Jack.Skille,RL,CHI,6,20092010,22,0.85,1,1,1.24,1.24,65.22,65.74,0.82,21,45,24,8,48.36
Jack.Skille,RL,CHI/FLA,62,20102011,23,0.6,7,10,0.62,0.88,54.1,97.08,2.58,98,647,549,137,680.82
Jack.Skille,RL,FLA,46,20112012,24,0.825,3,6,0.35,0.7,47.21,96.9,-2.79,-52,440,492,65,515.85
Jack.Skille,RL,FLA,40,20122013,25,0.825,3,9,0.37,1.11,47.67,98.12,-1.15,-38,389,427,62,486.2
Jack.Skille,RL,CBJ,21,20132014,26,0.675,4,1,1.21,0.3,46.3,101.01,-3.16,-27,169,196,25,198.48
Jack.Skille,RL,CBJ,45,20142015,27,0.75,6,2,0.66,0.22,45.24,96.3,-0.52,-95,451,546,86,548.94
Jack.Skille,RL,COL,67,20152016,28,NA,6,6,0.62,0.62,40.74,100.16,-4.66,-190,418,608,85,576.69
Brett.Skinner,D,NYI,11,20082009,25,0.55,0,0,0,0,43.87,106.91,-1.54,-26,93,119,5,116.7
Jeff.Skinner,L,CAR,81,20102011,18,0.9,23,19,1.34,1.11,50.58,102.12,2.11,24,1054,1030,127,1028.67
Jeff.Skinner,L,CAR,64,20112012,19,0.9,15,14,1.01,0.94,50.2,99.64,3.27,7,872,865,132,890.05
Jeff.Skinner,L,CAR,42,20122013,20,0.9,7,6,0.68,0.58,52.33,95.51,0.96,60,673,613,112,619.3
Jeff.Skinner,L,CAR,71,20132014,21,4.35,19,12,1.19,0.75,51.25,99.39,0.66,47,964,917,177,954.26
Jeff.Skinner,L,CAR,77,20142015,22,6,13,10,0.77,0.59,51.53,96.21,-1.39,58,974,916,166,1010.47
Jeff.Skinner,L,CAR,73,20152016,23,6,18,15,1.12,0.93,51.2,100.28,-1.1,43,915,872,149,967.34
Brady.Skjei,D,NYR,4,20152016,21,0.925,0,0,0,0,43.62,101.77,-2.42,-12,41,53,2,57.88
Martin.Skoula,D,MIN,86,20072008,27,1.7,2,8,0.08,0.34,47.32,98.25,-2.98,-127,1119,1246,52,1417.4
Martin.Skoula,D,MIN,81,20082009,28,1.9,2,10,0.09,0.46,46.65,98.69,-0.77,-149,1039,1188,47,1302.03
Martin.Skoula,D,N.J/PIT,56,20092010,29,0.575,2,8,0.14,0.57,49.12,100.19,-2.37,-25,696,721,30,843.58
Karlis.Skrastins,D,COL/FLA,60,20072008,33,2.4,2,3,0.13,0.2,47.07,98.62,-2.24,-93,746,839,37,915.5
Karlis.Skrastins,D,FLA,80,20082009,34,2.4,4,10,0.18,0.46,44.81,102.02,-2.6,-258,1113,1371,45,1303.22
Karlis.Skrastins,D,DAL,79,20092010,35,1.1,2,10,0.1,0.49,45.31,99.98,-4.73,-215,1038,1253,49,1213.28
Karlis.Skrastins,D,DAL,74,20102011,36,1.65,3,4,0.17,0.23,45.5,100.59,-3.72,-164,829,993,24,1050.93
Jim.Slater,C,ATL,69,20072008,24,0.75,5,5,0.48,0.48,40.84,98.23,-2.88,-200,446,646,83,626.54
Jim.Slater,C,ATL,60,20082009,25,0.8,6,10,0.71,1.18,46.8,100.84,0.06,-57,417,474,76,506.93
Jim.Slater,C,ATL,61,20092010,26,0.84,10,6,0.96,0.58,46.47,101.48,-2.55,-83,547,630,86,624.73
Jim.Slater,C,ATL,35,20102011,27,0.9,5,6,0.88,1.05,45.48,103.72,-0.31,-57,287,344,43,341.98
Jim.Slater,C,WPG,78,20112012,28,1.1,11,8,0.68,0.5,41.29,100.37,-11.97,-304,721,1025,95,969.5
Jim.Slater,C,WPG,26,20122013,29,1.6,1,1,0.27,0.27,47.09,95.85,-3.22,-22,178,200,19,221.46
Jim.Slater,C,WPG,27,20132014,30,1.6,1,1,0.25,0.25,49.63,94.06,-1.25,-3,200,203,19,235.53
Jim.Slater,C,WPG,86,20142015,31,1.6,5,7,0.5,0.7,44.64,99.87,-8.85,-110,458,568,43,602.22
Jaccob.Slavin,D,CAR,54,20152016,21,0.693,1,8,0.06,0.52,50.77,99.48,-0.4,26,860,834,64,929.52
Anton.Slepyshev,L,EDM,11,20152016,21,0.925,0,1,0,0.67,48.23,90.9,1.18,-5,68,73,5,90.08
David.Sloane,D,PHI,1,20082009,23,NA,0,0,0,0,66.67,100,15.05,3,6,3,0,6.86
Tyler.Sloan,D,WSH,28,20082009,27,0.475,1,5,0.15,0.77,51.98,101.29,0.06,29,381,352,8,390.65
Tyler.Sloan,D,WSH,41,20092010,28,0.64,2,4,0.23,0.46,48.89,99.77,-4.4,-22,484,506,30,521.94
Tyler.Sloan,D,WSH,32,20102011,29,0.7,1,4,0.16,0.62,44.87,96.99,-7.63,-72,315,387,9,385.53
Matt.Smaby,D,T.B,14,20072008,22,0.775,0,0,0,0,46.9,93.51,-0.56,-16,121,137,7,152.38
Matt.Smaby,D,T.B,43,20082009,23,0.825,0,4,0,0.37,45.07,99.97,-3.51,-112,512,624,25,644.88
Matt.Smaby,D,T.B,32,20092010,24,0.5,0,1,0,0.16,45.66,96.54,-0.48,-59,310,369,16,366.43
Matt.Smaby,D,T.B,32,20102011,25,0.55,0,0,0,0,54.01,99.31,4.16,31,209,178,9,216.7
Ladislav.Smid,D,EDM,65,20072008,21,0.721,0,4,0,0.26,44.97,98.33,-1.53,-159,710,869,40,922.21
Ladislav.Smid,D,EDM,60,20082009,22,0.952,0,11,0,0.81,43.57,100.14,-5.86,-174,589,763,32,815.79
Ladislav.Smid,D,EDM,50,20092010,23,1.2,1,6,0.07,0.44,46.03,101.77,-0.93,-120,696,816,29,809.27
Ladislav.Smid,D,EDM,78,20102011,24,1.4,0,9,0,0.44,47.08,98.16,1.08,-129,1039,1168,34,1237.34
Ladislav.Smid,D,EDM,78,20112012,25,2.25,5,9,0.23,0.41,47.49,100.47,-0.18,-113,1070,1183,40,1306.13
Ladislav.Smid,D,EDM,48,20122013,26,2.25,1,2,0.08,0.15,44.17,101.22,-0.64,-165,625,790,27,780.88
Ladislav.Smid,D,CGY/EDM,73,20132014,27,3,2,4,0.11,0.22,41.6,98.93,-7.09,-324,802,1126,36,1116.25
Ladislav.Smid,D,CGY,31,20142015,28,3.25,0,1,0,0.15,41.99,94.7,-3.69,-119,312,431,21,398.88
Ladislav.Smid,D,CGY,22,20152016,29,3.75,0,0,0,0,46.81,93.21,-2.35,-29,213,242,11,247.35
Ben.Smith,C,CHI,13,20102011,22,0.58,4,0,1.44,0,45.55,100.54,-4.88,-25,128,153,7,166.1
Ben.Smith,C,CHI,13,20112012,23,0.605,2,0,1,0,50.23,89.5,-3.93,1,108,107,16,120.52
Ben.Smith,C,CHI,2,20122013,24,0.55,1,0,2.36,0,50,98.33,0.76,0,20,20,1,25.43
Ben.Smith,C,CHI,94,20132014,25,0.575,16,12,0.92,0.69,49.63,100.7,-5.6,-13,876,889,90,1047.92
Ben.Smith,C,CHI/S.J,80,20142015,26,1.5,6,5,0.43,0.36,49.5,100.19,-5.11,-15,741,756,77,840.58
Ben.Smith,C,S.J/TOR,18,20152016,27,1.5,1,1,0.33,0.33,48.41,98.8,-4.02,-11,168,179,14,182.78
Brendan.Smith,D,DET,14,20112012,22,0.875,1,5,0.32,1.6,60.69,100.71,5.45,68,193,125,7,187.93
Brendan.Smith,D,DET,48,20122013,23,0.875,2,9,0.16,0.73,54.11,97.94,1.72,104,685,581,36,743.22
Brendan.Smith,D,DET,76,20132014,24,1.25,4,14,0.19,0.66,53.88,99.75,3.13,162,1125,963,87,1266.04
Brendan.Smith,D,DET,81,20142015,25,1.275,3,6,0.14,0.28,55.4,98.24,2.69,218,1119,901,74,1263.44
Brendan.Smith,D,DET,61,20152016,26,2.25,2,8,0.13,0.52,57.03,99.99,7.8,219,888,669,64,917.09
Colin.Smith,C,COL,1,20142015,21,0.62,0,0,0,0,44.44,100,-2.68,-1,4,5,1,7.17
Craig.Smith,R,NSH,74,20112012,22,0.69,8,16,0.56,1.13,47.64,99.53,1.28,-71,718,789,126,850.08
Craig.Smith,R,NSH,44,20122013,23,0.74,2,3,0.23,0.35,45.11,97.26,-1.67,-83,383,466,68,514.38
Craig.Smith,R,NSH,79,20132014,24,2,15,25,0.84,1.39,50.44,102.38,2.78,17,972,955,150,1075.82
Craig.Smith,R,NSH,88,20142015,25,2,18,20,0.95,1.05,54.85,101.76,3.59,222,1255,1033,202,1142.22
Craig.Smith,R,NSH,73,20152016,26,3.75,16,13,1.05,0.85,56.25,100.11,5.22,211,949,738,136,917.95
Derek.Smith,D,OTT,2,20092010,24,0.6,0,0,0,0,54.17,69.23,5.66,4,26,22,4,24.3
Derek.Smith,D,OTT,9,20102011,25,NA,0,1,0,0.47,57.48,104.19,9.37,32,123,91,10,127.94
Derek.Smith,D,CGY,47,20112012,26,0.7,2,5,0.18,0.46,47.53,99.79,-1.59,-57,549,606,31,652.76
Derek.Smith,D,CGY,22,20122013,27,0.775,0,1,0,0.22,48.1,95.82,-1.05,-18,228,246,17,270.87
Derek.Smith,D,CGY,14,20132014,28,0.775,0,1,0,0.45,48.44,86.08,2.13,-7,109,116,12,133.62
Devante.Smith-Pelly,C,ANA,48,20112012,19,0.71,5,5,0.62,0.62,44.86,97.53,-4.61,-89,388,477,55,487.63
Devante.Smith-Pelly,C,ANA,7,20122013,20,0.76,0,0,0,0,37.96,88.98,-12.53,-26,41,67,5,60.35
Devante.Smith-Pelly,C,ANA,31,20132014,21,0.69,4,6,0.66,0.99,43.52,103.51,-5.51,-86,289,375,34,365.44
Devante.Smith-Pelly,C,ANA/MTL,86,20142015,22,0.8,6,13,0.36,0.78,46.85,100.41,-3.83,-111,825,936,91,1003.22
Devante.Smith-Pelly,C,N.J/MTL,55,20152016,23,0.8,13,8,1.31,0.8,48.51,101.03,-3.15,-30,488,518,65,597.47
Jason.Smith,D,PHI,94,20072008,33,NA,0,9,0,0.4,43.5,100.28,-4.61,-316,1057,1373,50,1343.98
Jason.Smith,D,OTT,63,20082009,34,2.6,0,0,0,0,45.17,99.23,-5.72,-154,720,874,46,885.83
Jerred.Smithson,C,NSH,87,20072008,28,0.475,4,4,0.31,0.31,40.83,97.59,-10.77,-204,454,658,49,785.47
Jerred.Smithson,C,NSH,82,20082009,29,0.525,4,8,0.27,0.54,45.37,99.44,-4.8,-126,618,744,62,881.58
Jerred.Smithson,C,NSH,75,20092010,30,0.75,6,4,0.41,0.28,48.14,98.26,-4.71,-52,674,726,43,869.58
Jerred.Smithson,C,NSH,93,20102011,31,0.775,6,8,0.33,0.44,45.54,100.14,-4.83,-156,797,953,74,1080.62
Jerred.Smithson,C,FLA/NSH,74,20112012,32,0.8,1,5,0.08,0.42,42.02,99.05,-6.06,-180,474,654,35,708.99
Jerred.Smithson,C,EDM/FLA,45,20122013,33,0.8,2,3,0.31,0.47,43.71,99.14,-5.66,-76,264,340,24,386.54
Jerred.Smithson,C,TOR,18,20132014,34,0.55,0,0,0,0,32.62,92.98,-10.69,-65,61,126,2,128.96
Mark.Smith,C,CGY,53,20072008,29,NA,1,3,0.2,0.6,48.8,96.77,-5.13,-10,204,214,26,301.18
Nathan.Smith,CD,PIT,13,20072008,25,NA,0,0,0,0,28.78,103.56,-18,-59,40,99,3,94.19
Nathan.Smith,CD,MIN,9,20092010,27,0.55,0,0,0,0,31.18,89.47,-19.66,-35,29,64,4,56.48
Reilly.Smith,RL,DAL,3,20112012,20,0.9,0,0,0,0,41.51,83.33,-10.49,-9,22,31,2,25.22
Reilly.Smith,RL,DAL,37,20122013,21,0.9,3,6,0.51,1.02,54.43,100.24,5.4,54,332,278,30,351.71
Reilly.Smith,RL,BOS,94,20132014,22,0.9,14,21,0.7,1.06,58.95,102.78,6.85,382,1258,876,119,1192.92
Reilly.Smith,RL,BOS,81,20142015,23,1.4,12,15,0.68,0.85,54.98,99.51,4.47,194,1070,876,103,1064.63
Reilly.Smith,RL,FLA,73,20152016,24,3.35,16,14,1.03,0.91,51.61,102.98,4.69,51,818,767,99,927.7
Trevor.Smith,CL,NYI,7,20082009,23,0.685,1,0,0.74,0,37.2,96.31,-8.05,-42,61,103,5,80.8
Trevor.Smith,CL,T.B,16,20112012,26,0.525,2,2,0.69,0.69,42.65,105.32,1.32,-41,119,160,14,174.57
Trevor.Smith,CL,PIT,1,20122013,27,0.575,0,0,0,0,11.76,NA,-39.28,-13,2,15,0,10.98
Trevor.Smith,CL,TOR,28,20132014,28,0.55,3,4,0.68,0.91,41.03,99.48,-3.52,-87,199,286,19,263.06
Trevor.Smith,CL,TOR,54,20142015,29,0.55,2,3,0.25,0.37,45.82,96.8,-0.02,-74,406,480,39,489.03
Wyatt.Smith,CL,COL,26,20072008,30,NA,0,1,0,0.25,48.12,93.65,-1.21,-13,166,179,26,236.04
Zack.Smith,CL,OTT,1,20082009,20,0.558,0,0,0,0,36.36,100,-16.02,-3,4,7,0,6.35
Zack.Smith,CL,OTT,21,20092010,21,0.558,1,1,0.38,0.38,51.85,93.96,4.04,10,140,130,16,156.04
Zack.Smith,CL,OTT,55,20102011,22,0.558,4,5,0.39,0.49,51.08,96.3,1.79,23,545,522,66,611.73
Zack.Smith,CL,OTT,88,20112012,23,0.625,11,10,0.66,0.6,51.3,99.41,-1.81,50,985,935,118,1005.4
Zack.Smith,CL,OTT,58,20122013,24,0.775,5,9,0.39,0.7,52.65,97.85,-0.7,76,756,680,89,772.41
Zack.Smith,CL,OTT,82,20132014,25,1.5,12,5,0.67,0.28,50.24,97.82,-2.98,10,1035,1025,125,1078.36
Zack.Smith,CL,OTT,40,20142015,26,1.7,2,0,0.29,0,46.92,96.07,-2.2,-42,320,362,37,408.37
Zack.Smith,CL,OTT,73,20152016,27,2,13,7,0.91,0.49,51.07,101.61,4.41,35,834,799,72,854.55
Radek.Smolenak,L,T.B,6,20082009,21,0.515,0,1,0,1.24,51.19,103.7,4.9,2,43,41,13,48.48
Radek.Smolenak,L,CHI,1,20092010,22,0.5,0,0,0,0,83.33,100,31.77,4,5,1,1,4.62
Bryan.Smolinski,C,MTL,76,20072008,35,NA,7,13,0.53,0.99,48.45,98.97,1.85,-46,719,765,82,787.77
Ryan.Smyth,LC,COL/MIN,64,20072008,31,7.5,12,17,0.81,1.15,50.34,100,2.91,10,749,739,127,886.89
Ryan.Smyth,LC,COL,77,20082009,32,7.25,14,20,0.76,1.08,48.93,97.67,2.92,-45,1029,1074,176,1108.22
Ryan.Smyth,LC,L.A,72,20092010,33,6.5,10,17,0.59,1.01,52.66,100.46,3.57,97,959,862,150,1011.96
Ryan.Smyth,LC,L.A,88,20102011,34,5.5,13,21,0.63,1.01,54.09,100.36,4.4,185,1223,1038,151,1242.25
Ryan.Smyth,LC,EDM,82,20112012,35,4.5,14,18,0.75,0.96,46.61,101.75,-0.96,-137,941,1078,143,1121.82
Ryan.Smyth,LC,EDM,47,20122013,36,2.25,1,10,0.12,1.15,43.39,99.6,-1.49,-124,407,531,56,520.89
Ryan.Smyth,LC,EDM,72,20132014,37,2.25,5,11,0.38,0.85,45.31,98.67,1.73,-132,637,769,94,779.33
Carl.Sneep,D,PIT,1,20112012,23,0.61,0,1,0,4.07,70.83,103.57,14.23,10,17,7,0,14.75
Vladimir.Sobotka,C,BOS,53,20072008,20,0.55,3,6,0.41,0.83,57.81,98.81,4.06,100,370,270,40,436.27
Vladimir.Sobotka,C,BOS,25,20082009,21,0.575,1,4,0.24,0.94,52.15,91.26,1.35,17,206,189,18,255.26
Vladimir.Sobotka,C,BOS,74,20092010,22,0.625,4,7,0.3,0.52,52.46,96.13,-0.42,65,692,627,69,810.06
Vladimir.Sobotka,C,STL,65,20102011,23,0.75,4,17,0.29,1.22,53.1,98.2,2.11,90,771,681,60,835.71
Vladimir.Sobotka,C,STL,82,20112012,24,1.2,5,12,0.3,0.71,51.8,101.12,-0.47,65,933,868,96,1016.15
Vladimir.Sobotka,C,STL,54,20122013,25,1.3,6,10,0.54,0.9,55.08,99.21,4.21,108,585,477,61,669.23
Vladimir.Sobotka,C,STL,67,20132014,26,1.4,8,16,0.55,1.1,56.92,99.48,4.3,217,893,676,83,873.71
Carl.Soderberg,C,BOS,8,20122013,26,1.025,0,2,0,1.28,46.62,94.16,-10.91,-10,69,79,7,93.67
Carl.Soderberg,C,BOS,85,20132014,27,1,12,24,0.71,1.42,53.54,101.86,-0.12,125,946,821,110,1014.67
Carl.Soderberg,C,BOS,82,20142015,28,1,8,21,0.42,1.11,51.35,101.74,-0.52,54,1028,974,107,1139.53
Carl.Soderberg,C,COL,73,20152016,29,5,4,20,0.25,1.27,44.73,99.99,0.85,-180,764,944,98,942.77
Brent.Sopel,D,CHI,58,20072008,30,NA,1,13,0.07,0.97,48.1,99.88,-2.49,-48,608,656,41,807.38
Brent.Sopel,D,CHI,23,20082009,31,2.5,1,1,0.23,0.23,48.31,96.6,-6.09,-15,215,230,13,256.17
Brent.Sopel,D,CHI,95,20092010,32,2.5,2,11,0.1,0.54,52.88,97.96,-3.13,123,1130,1007,58,1215.12
Brent.Sopel,D,MTL/ATL,77,20102011,33,2,3,2,0.18,0.12,42.53,101.32,-5.09,-273,777,1050,43,991.48
Nikita.Soshnikov,F,TOR,11,20152016,21,0.667,1,3,0.4,1.2,53.36,92.22,-0.87,20,159,139,26,149.57
Sheldon.Souray,D,EDM,26,20072008,31,6.25,1,4,0.15,0.61,46.26,99.25,-3.05,-52,322,374,35,391.54
Sheldon.Souray,D,EDM,81,20082009,32,6.25,8,17,0.39,0.82,49.26,101.07,2.49,-34,1132,1166,120,1237.5
Sheldon.Souray,D,EDM,37,20092010,33,5.5,4,5,0.4,0.5,50.95,95.14,3.46,22,592,570,67,599.81
Sheldon.Souray,D,DAL,64,20112012,35,1.65,3,8,0.19,0.5,49.33,101.6,0.39,-25,924,949,121,968.75
Sheldon.Souray,D,ANA,50,20122013,36,4,4,5,0.3,0.38,47.99,103.3,1,-59,703,762,57,790.78
Jaroslav.Spacek,D,BUF,60,20072008,33,3.475,1,7,0.06,0.45,50.22,101.06,2.12,7,793,786,39,926.63
Jaroslav.Spacek,D,BUF,80,20082009,34,3.3,4,19,0.2,0.93,53.27,100.37,6.12,145,1182,1037,75,1223.62
Jaroslav.Spacek,D,MTL,84,20092010,35,3.833,3,10,0.13,0.43,48,101.68,0.92,-110,1317,1427,61,1408.07
Jaroslav.Spacek,D,MTL,66,20102011,36,3.833,1,9,0.06,0.54,50.92,100.28,-1.85,35,967,932,50,996.38
Jaroslav.Spacek,D,CAR/MTL,46,20112012,37,3.833,2,7,0.2,0.7,51.24,101.87,2.96,30,622,592,29,602.58
Nick.Spaling,LC,NSH,34,20092010,20,0.738,0,3,0,0.6,47.59,102.04,-3.77,-23,227,250,25,298.83
Nick.Spaling,LC,NSH,86,20102011,21,0.762,8,8,0.5,0.5,46.79,98.55,-3.11,-102,743,845,68,959.37
Nick.Spaling,LC,NSH,87,20112012,22,1,10,13,0.52,0.68,45.12,99.74,-2.2,-196,907,1103,102,1150.59
Nick.Spaling,LC,NSH,47,20122013,23,1.1,8,2,0.79,0.2,41.75,96.49,-6.15,-156,395,551,42,605.09
Nick.Spaling,LC,NSH,71,20132014,24,1.5,9,14,0.6,0.93,45.35,101.57,-3.18,-151,736,887,63,900.47
Nick.Spaling,LC,PIT,87,20142015,25,2.2,9,18,0.5,1,51.41,99.03,-1.78,52,951,899,75,1080.02
Nick.Spaling,LC,S.J/TOR,49,20152016,26,2.2,3,5,0.32,0.53,44.93,100.08,-10.36,-104,461,565,41,565.13
Jason.Spezza,C,OTT,80,20072008,24,NA,20,33,1.01,1.66,52.61,104.02,2.61,118,1189,1071,136,1193.81
Jason.Spezza,C,OTT,82,20082009,25,8,17,20,0.87,1.03,51.44,98.9,3.36,61,1091,1030,141,1167.33
Jason.Spezza,C,OTT,65,20092010,26,8,8,21,0.53,1.38,49.08,100,-1.73,-32,851,883,99,913.4
Jason.Spezza,C,OTT,62,20102011,27,8,12,21,0.83,1.46,51.21,99.73,2.5,40,849,809,107,862.59
Jason.Spezza,C,OTT,87,20112012,28,8,20,34,0.91,1.55,53.79,101.21,1.68,200,1418,1218,151,1317.71
Jason.Spezza,C,OTT,8,20122013,29,8,0,3,0,1.63,54.02,104.3,0.06,18,121,103,9,110.66
Jason.Spezza,C,OTT,75,20132014,30,5,13,24,0.78,1.44,52.33,97.28,-0.18,95,1069,974,136,997.04
Jason.Spezza,C,DAL,82,20142015,31,4,12,18,0.69,1.03,54.52,99.99,3.26,189,1140,951,130,1044.7
Jason.Spezza,C,DAL,67,20152016,32,7.5,18,13,1.26,0.91,54.98,100.65,2.81,177,977,800,128,854.45
Matthew.Spiller,D,NYI,9,20072008,24,NA,0,0,0,0,44.01,96.5,-1.22,-34,125,159,5,144.97
Ryan.Spooner,CL,BOS,4,20122013,20,0.74,0,0,0,0,47.37,100,-9.64,-3,27,30,4,30.62
Ryan.Spooner,CL,BOS,23,20132014,21,0.815,0,5,0,1.31,52.17,102.25,-0.31,18,216,198,32,229.84
Ryan.Spooner,CL,BOS,29,20142015,22,0.725,4,7,0.74,1.3,50.23,101.23,-1.28,3,322,319,39,323.9
Ryan.Spooner,CL,BOS,72,20152016,23,0.8,6,22,0.43,1.56,46.2,100.91,-3.07,-119,724,843,94,845.62
Daniel.Sprong,R,PIT,18,20152016,18,0.667,2,0,0.82,0,46.01,99.04,-5.09,-21,121,142,21,146.69
Ryan.Sproul,D,DET,1,20132014,20,0.642,0,0,0,0,72.22,100,30.4,8,13,5,2,14.68
Janis.Sprukts,C,FLA,1,20082009,26,0.6,0,0,0,0,35.29,100,-11.58,-5,6,11,1,11.72
Jared.Spurgeon,D,MIN,53,20102011,20,0.51,1,4,0.09,0.36,47.25,100.16,2.53,-63,542,605,23,675.89
Jared.Spurgeon,D,MIN,70,20112012,21,0.535,1,9,0.05,0.49,44.98,100.64,1.01,-198,887,1085,59,1107.51
Jared.Spurgeon,D,MIN,44,20122013,22,0.535,1,4,0.08,0.34,50.08,99.12,0.86,2,614,612,37,708.02
Jared.Spurgeon,D,MIN,80,20132014,23,1.5,5,17,0.21,0.72,52.71,102.91,2.51,132,1282,1150,74,1423.17
Jared.Spurgeon,D,MIN,76,20142015,24,2.9,6,12,0.27,0.54,53.01,100.11,4.52,149,1311,1162,98,1327.88
Jared.Spurgeon,D,MIN,70,20152016,25,3.6,5,6,0.23,0.28,49.94,99.49,3.6,-3,1161,1164,83,1292.89
Eric.Staal,CL,CAR,82,20072008,22,4.5,21,20,1.03,0.99,52.32,99.68,0.69,109,1228,1119,177,1218.17
Eric.Staal,CL,CAR,100,20082009,23,5,27,25,1.12,1.03,55.82,100.04,5.97,343,1646,1303,266,1450.66
Eric.Staal,CL,CAR,69,20092010,24,6,12,23,0.72,1.38,49.56,101.24,2.24,-18,1008,1026,170,1002.95
Eric.Staal,CL,CAR,80,20102011,25,7.5,15,17,0.76,0.86,51.82,99.41,4.24,92,1310,1218,161,1181.09
Eric.Staal,CL,CAR,82,20112012,26,7.75,12,27,0.58,1.3,50.08,98.28,2.65,4,1262,1258,154,1249.53
Eric.Staal,CL,CAR,48,20122013,27,8.5,13,27,1.06,2.2,49.97,103.09,-2.37,-1,774,775,86,734.77
Eric.Staal,CL,CAR,79,20132014,28,9.25,15,24,0.75,1.2,52.39,98.78,2.9,116,1269,1153,153,1195.56
Eric.Staal,CL,CAR,77,20142015,29,9.25,13,19,0.67,0.98,57.23,97.1,6.97,320,1266,946,179,1162.77
Eric.Staal,CL,NYR/CAR,74,20152016,30,9.5,8,16,0.43,0.87,55.15,99.29,5.43,215,1152,937,129,1109.28
