period,minute,second,possession,duration,possession_team.name,play_pattern.id,play_pattern.name,player.id,player.name,position.name,shot.statsbomb_xg,shot.first_time,shot.technique.name,shot.outcome.name,shot.type.name,shot.body_part.name,match_id,location.x,location.y,location.x.GK,location.y.GK,player.name.GK,DistToGoal,DistToKeeper,AngleToGoal,avevelocity,distance.ToD1,DefendersBehindBall,TimeInPoss
2,76,13,156,1.496557,Canada Women's,1,Regular Play,8297,Adriana Leon,Left Midfield,0.025281232,NA,Normal,Off T,Open Play,Right Foot,69163,101.9,12.4,119.1,38.8,Rut Hedvig Lindahl,33.0056055845064,1.5000000000000056,33.256746362861236,24.39160319111665,2.4020824298928543,6,2.5410000000001673
2,79,45,160,0.1853,Sweden Women's,3,From Free Kick,4633,Magdalena Ericsson,Left Back,0.229941,NA,Normal,Saved,Open Play,Head,69163,112.4,38.7,116,39.4,Stephanie Labbe,7.710382610480488,4.044749683231338,80.29334759066032,13.350584864385251,1.7088007490635055,3,1.412000000000262
2,85,44,168,0.4933,Sweden Women's,3,From Free Kick,10220,Kosovare Asllani,Center Attacking Midfield,0.033848323,TRUE,Volley,Blocked,Open Play,Right Foot,69163,111,35.1,119.6,39.1,Stephanie Labbe,10.247438704378768,0.9848857801796115,61.43416320625343,21.549048880467566,1.8384776310850246,7,1.5120000000006257
2,85,48,168,0.767841,Sweden Women's,3,From Free Kick,10220,Kosovare Asllani,Center Attacking Midfield,0.013630768,NA,Normal,Off T,Open Play,Head,69163,106.8,46.3,119.7,41.8,Stephanie Labbe,14.626346091898688,1.8248287590894625,115.51387042753424,17.19895032353748,2.051828452868323,7,4.6710000000002765
2,86,49,171,1.0931,Canada Women's,1,Regular Play,8297,Adriana Leon,Left Midfield,0.016460307,NA,Normal,Off T,Open Play,Right Foot,69163,107.3,59.4,119.1,42.1,Rut Hedvig Lindahl,23.18728099627035,2.2847319317591763,146.7896706126476,17.49645578016744,3.992492955535422,5,23.73199999999997
2,90,9,178,0.8119,Canada Women's,3,From Free Kick,5074,Shelina Zadorsky,Left Center Back,0.04286414,TRUE,Normal,Off T,Open Play,Left Foot,69163,112.8,26.8,119.1,36.8,Rut Hedvig Lindahl,15.035956903370002,3.3241540277189365,28.610459665965227,14.004355613796674,0.921954445729288,1,15.115999999999985
2,90,58,180,0.874924,Canada Women's,1,Regular Play,15180,Sophie Schmidt,Left Center Midfield,0.05121379,TRUE,Normal,Off T,Open Play,Right Foot,69163,102.4,42.4,118.3,41.4,Rut Hedvig Lindahl,17.76288264893961,2.202271554554525,97.76516601842535,22.698550433740817,4.8259714048054585,6,12.360000000000582
2,96,53,189,0.259545,Canada Women's,4,From Throw In,15290,Ashley Lawrence,Left Back,0.014650667,NA,Normal,Blocked,Open Play,Left Foot,69163,102.3,22.3,118.9,36.9,Rut Hedvig Lindahl,25.031580054003783,3.289376840679705,45.00000000000001,20.70550978449887,5.586591089385368,6,8.837999999999738
2,98,47,191,0.385522,Canada Women's,2,From Corner,15290,Ashley Lawrence,Left Back,0.00776925,NA,Half Volley,Blocked,Open Play,Right Foot,69163,105.4,30.2,115,36.4,Rut Hedvig Lindahl,17.584083712266608,6.161168720299746,56.12918928961118,9.9281800825917,2.4515301344262443,9,3.793000000000575
2,98,50,191,0.1222,Canada Women's,2,From Corner,15180,Sophie Schmidt,Left Center Midfield,0.007681212,NA,Normal,Blocked,Open Play,Right Foot,69163,97.7,35.1,118.9,39.2,Rut Hedvig Lindahl,22.831995094603535,1.360147050873538,77.60728652305396,25.381444221392446,2.617250465660481,9,6.824000000000524
1,4,28,17,0.1014,Netherlands Women's,1,Regular Play,15623,Vivianne Miedema,Center Forward,0.089345716,TRUE,Volley,Blocked,Open Play,Right Foot,69188,110,47.7,119.2,42,Ayaka Yamashita,12.621014222319856,2.1540659228538006,127.596271147212,15.593085109311602,2.376972864800947,4,10.566000000000031
1,15,25,31,0.0463,Netherlands Women's,1,Regular Play,10658,Danielle van de Donk,Left Center Midfield,0.026678447,TRUE,Normal,Blocked,Open Play,Right Foot,69188,105.8,28.3,119,36.9,Ayaka Yamashita,18.399184764548675,3.2572994949804674,50.51340002866756,53.47480951680317,2.8319604517012618,6,79.29700000000003
1,16,2,32,1.304671,Netherlands Women's,2,From Corner,10649,Lieke Martens,Left Wing,0.08612607,TRUE,Backheel,Goal,Open Play,Right Foot,69188,114,32.4,119.4,38.1,Ayaka Yamashita,9.682974749528164,1.9924858845171245,38.290163192243064,9.738780228436806,4.201190307520001,4,1.025000000000091
1,19,2,38,0.6134,Japan Women's,1,Regular Play,25637,Yuika Sugasawa,Right Center Forward,0.056513958,NA,Normal,Post,Open Play,Right Foot,69188,106.8,34.8,119.1,40,Sari van Veenendaal,14.187318280774562,0.9000000000000057,68.49856567595211,26.323990819950232,0.860232526704265,1,39.99599999999987
1,39,59,75,0.2121,Netherlands Women's,4,From Throw In,10648,Shanice van de Sanden,Right Wing,0.021608235,NA,Normal,Blocked,Open Play,Right Foot,69188,97.8,50.5,119,40,Ayaka Yamashita,24.55789078890938,1,115.31288380187412,20.72885236867574,4.669047011971509,3,69.14800000000014
1,42,48,79,0.0747,Japan Women's,1,Regular Play,25632,Yui Hasegawa,Left Midfield,0.44435498,TRUE,Normal,Goal,Open Play,Right Foot,69188,110.5,38.3,113.7,38.7,Sari van Veenendaal,9.65090669315583,6.432728814430153,79.85445556610367,143.71426073349323,1.9104973174542823,1,17.95699999999988
1,43,59,80,0.233065,Netherlands Women's,9,From Kick Off,15623,Vivianne Miedema,Center Forward,0.341778,NA,Normal,Saved,Open Play,Left Foot,69188,107.3,43.6,118.7,40.3,Ayaka Yamashita,13.200378782444089,1.33416640641263,105.82615407617254,48.63786518247975,3.224903099319418,1,12.332000000000335
2,48,7,99,1.1483,Netherlands Women's,3,From Free Kick,10645,Sherida Spitse,Center Defensive Midfield,0.013834733,NA,Normal,Saved,Free Kick,Right Foot,69188,86.9,35.8,119.5,40.2,Ayaka Yamashita,33.36540124140574,0.5385164807134515,82.76848604230727,27.902094427589702,11.887808881370859,10,0
2,56,48,117,1.545465,Japan Women's,3,From Free Kick,25637,Yuika Sugasawa,Right Center Forward,0.033436462,NA,Normal,Off T,Open Play,Right Foot,69188,96.5,40.5,118.9,39.9,Sari van Veenendaal,23.50531854708632,1.1045361017187205,91.21887523513132,15.266371746806856,1.9313207915827948,5,29.44900000000007
2,61,42,123,0.0328,Netherlands Women's,7,From Goal Kick,10648,Shanice van de Sanden,Right Wing,0.028333053,NA,Normal,Blocked,Open Play,Head,69188,105.6,43.1,119.4,40.6,Ayaka Yamashita,14.729901561110317,0.848528137423854,102.14909160744133,30.487804878048777,1.2000000000000028,3,35.69900000000007
2,63,1,126,1.260925,Japan Women's,1,Regular Play,25621,Emi Nakajima,Right Midfield,0.014380504,NA,Normal,Saved,Open Play,Left Foot,69188,92.7,56.3,118.3,41.8,Sari van Veenendaal,31.795911686882008,2.475883680627989,120.84014123409446,25.234664606930146,4.695742752749552,7,43.27599999999984
2,70,12,133,1.576816,Japan Women's,4,From Throw In,25632,Yui Hasegawa,Left Midfield,0.024657188,NA,Normal,Off T,Open Play,Right Foot,69188,109.7,27,118.5,37.4,Sari van Veenendaal,16.58583733189253,3.0016662039607285,38.39005610637002,14.210654889661582,2.906888370749718,3,26.48199999999997
2,74,2,139,0.3927,Netherlands Women's,1,Regular Play,10657,Desiree van Lunteren,Right Back,0.0148021635,NA,Half Volley,Blocked,Open Play,Left Foot,69188,101.2,43,119,41.7,Ayaka Yamashita,19.03785702225962,1.9723082923316044,99.06650273981617,17.636969259916253,1.6278820596099737,7,53.24399999999969
2,75,31,143,0.837667,Japan Women's,6,From Counter,25610,Mana Iwabuchi,Left Center Forward,0.031794626,NA,Normal,Off T,Open Play,Right Foot,69188,118.6,51.5,118.9,43.2,Sari van Veenendaal,11.584903970253702,3.383784863137727,173.0590165712574,8.990766203640696,-1.7492855684535857,0,8.32299999999941
2,78,35,150,1.247189,Japan Women's,6,From Counter,25635,Hina Sugita,Left Center Midfield,0.064347625,NA,Normal,Post,Open Play,Left Foot,69188,110.1,50.9,118.3,42,Sari van Veenendaal,14.724808997063429,2.6248809496813394,137.75248540026868,12.659858963099357,2.147091055358394,3,9.884999999999309
2,79,29,150,0.761109,Japan Women's,1,Regular Play,26520,Yuka Momiki,Right Midfield,0.049326554,NA,Normal,Saved,Open Play,Left Foot,69188,104.1,40.1,118.5,40.2,Sari van Veenendaal,15.900314462299171,1.513274595042156,90.36034606338679,18.168055307795395,4.167733196834949,6,64.02899999999954
2,80,6,151,0.989,Japan Women's,2,From Corner,25637,Yuika Sugasawa,Right Center Forward,0.03117877,TRUE,Volley,Saved,Open Play,Right Foot,69188,113.3,44.5,118.7,41.8,Sari van Veenendaal,8.070935509592431,2.2203603311174476,123.8869594640517,6.7138828315607775,1,5,1.4309999999995853
2,81,21,158,0.947573,Japan Women's,4,From Throw In,25613,Narumi Miura,Right Center Midfield,0.10808463,TRUE,Normal,Off T,Open Play,Right Foot,69188,113,51.9,118.5,43.5,Sari van Veenendaal,13.806158046321212,3.8078865529319543,149.5344550805401,11.784282224080087,-2.5,0,24.150000000000546
2,82,58,163,0.0756,Netherlands Women's,1,Regular Play,15623,Vivianne Miedema,Center Forward,0.033522107,NA,Normal,Blocked,Open Play,Right Foot,69188,101.5,31.3,118,39,Ayaka Yamashita,20.44358089963693,2.23606797749979,64.81379324549567,16.361530260387582,1.9416487838947651,4,5.960999999999331
2,84,26,165,1.9576,Japan Women's,1,Regular Play,25610,Mana Iwabuchi,Left Center Forward,0.032706004,TRUE,Normal,Off T,Open Play,Right Foot,69188,99.5,31.9,118.2,37.2,Sari van Veenendaal,22.042232191862965,3.3286633954186438,68.4399360934349,15.435931296183522,2.630589287593175,6,46.19800000000032
2,87,27,171,0.1168,Netherlands Women's,1,Regular Play,15623,Vivianne Miedema,Center Forward,0.10169153,TRUE,Normal,Blocked,Open Play,Right Foot,69188,108.2,40.8,118.6,43.1,Ayaka Yamashita,11.82708755357801,3.4014702703389936,93.87852450284755,17.462395594495835,3.1575306807693817,5,34.76000000000022
2,89,22,172,0.554011,Netherlands Women's,5,Other,10649,Lieke Martens,Left Wing,0.76,NA,Normal,Goal,Penalty,Right Foot,69188,108.2,40.1,NA,NA,NA,11.800423721205943,NA,90.48554583000816,21.63388054475588,30,0,0
2,91,30,175,0.5999,Japan Women's,2,From Corner,25635,Hina Sugita,Left Center Midfield,0.016702149,NA,Half Volley,Blocked,Open Play,Left Foot,69188,103.6,47.1,118.7,40.9,Sari van Veenendaal,17.870926109186403,1.5811388300841867,113.40908104175057,26.401474999592562,4.024922359499631,9,2.4719999999997526
1,0,53,2,3.249972,China PR Women's,9,From Kick Off,10203,Cristiana Girelli,Center Attacking Midfield,0.048230916,TRUE,Normal,Wayward,Open Play,Right Foot,69191,65.8,46.8,112.8,35.8,Shimeng Peng,54.62490274590885,8.335466393669886,97.15103622881742,8.906480253177962,14.239382009062052,6,51.899
1,7,58,21,1.351784,Italy Women's,1,Regular Play,25541,Valentina Giacinti,Right Center Forward,0.015736246,NA,Normal,Off T,Open Play,Head,69191,105.5,39,118.8,38.4,Shimeng Peng,14.534441853748634,2.0000000000000027,86.0548137709624,13.330934403700095,1.6155494421403491,3,14.38900000000001
1,12,18,30,1.214228,Italy Women's,7,From Goal Kick,25541,Valentina Giacinti,Right Center Forward,0.027285734,NA,Normal,Off T,Open Play,Right Foot,69191,98.3,19.4,113.5,31.5,Shimeng Peng,29.920728600754366,10.700467279516348,46.48962544554287,28.080910174367432,2.360084744241193,3,24.466000000000008
1,14,8,34,0.0988,Italy Women's,1,Regular Play,10371,Elisa Bartoli,Left Back,0.23369841,NA,Normal,Saved,Open Play,Left Foot,69191,108.4,36.5,110.7,36.8,Shimeng Peng,12.116517651536677,9.835141076771597,73.21016962881525,16.476539064878185,1.4317821063276333,1,26.80899999999997
1,14,10,34,0.648365,Italy Women's,1,Regular Play,25541,Valentina Giacinti,Right Center Forward,0.5323996,NA,Normal,Goal,Open Play,Left Foot,69191,109.6,41.5,110.4,36.9,Shimeng Peng,10.507616285342747,10.088111815399348,98.20721641191813,16.39531099416942,1.6401219466856816,2,28.145999999999958
1,24,43,55,0.6866,China PR Women's,1,Regular Play,25490,Rui Zhang,Right Center Midfield,0.018165005,NA,Normal,Blocked,Open Play,Left Foot,69191,101,53.5,119.1,42.9,Laura Giuliani,23.30772404161333,3.0364452901377956,125.39479584498707,12.401242620103696,2.451530134426258,6,44.394000000000005
1,27,21,59,1.3337,China PR Women's,1,Regular Play,25750,Yan Wang,Left Center Midfield,0.030818833,TRUE,Half Volley,Saved,Open Play,Right Foot,69191,93.8,29.5,119.7,40.7,Laura Giuliani,28.225697511310507,0.7615773105863923,68.16089592730165,21.110923646128498,2.6683328128252755,6,12.176000000000158
1,32,32,68,0.421,Italy Women's,8,From Keeper,25544,Valentina Bergamaschi,Right Center Midfield,0.051765475,NA,Normal,Saved,Open Play,Right Foot,69191,107.9,51.4,116.3,44.3,Shimeng Peng,16.624379687675564,5.672741841473134,133.29382170555303,22.852282129797043,1.104536101718727,1,31.310999999999922
1,33,58,73,2.444812,China PR Women's,1,Regular Play,10366,Sara Gama,Right Center Back,0.006323221,NA,Normal,Off T,Open Play,Right Foot,69191,70.7,38.8,118.1,40.1,Shimeng Peng,49.31460229992735,1.9026297590440506,88.60565189134223,20.373195889800805,4.919349550499531,8,8.391999999999825
1,35,12,75,1.376901,China PR Women's,2,From Corner,25486,Shanshan Liu,Left Back,0.009217544,TRUE,Half Volley,Saved,Open Play,Right Foot,69191,92,39.3,118.6,39.9,Laura Giuliani,28.00874863323958,1.4035668847618257,88.56790381583521,19.299213745825426,5.818075283115543,10,5.2150000000001455
1,37,34,83,0.034552,Italy Women's,4,From Throw In,10211,Barbara Bonansea,Left Center Forward,0.009343633,NA,Normal,Blocked,Open Play,Right Foot,69191,97.8,15.8,118.4,38.7,Shimeng Peng,32.840219244091536,2.061552812808824,42.531882086171464,144.18752844502387,3.522782990761708,6,5.02599999999984
1,46,36,97,1.668961,China PR Women's,3,From Free Kick,25490,Rui Zhang,Right Center Midfield,0.011240935,TRUE,Normal,Off T,Open Play,Right Foot,69191,89.2,44.9,119,40.5,Laura Giuliani,31.18733717392365,1.118033988749895,99.03948280335514,18.77895678394594,4.110960958218888,8,20.45199999999977
1,47,46,99,0.1188,China PR Women's,1,Regular Play,25749,Ying Li,Left Center Forward,0.024614599,NA,Normal,Blocked,Open Play,Right Foot,69191,110.8,58.6,117.5,46.6,Laura Giuliani,20.75090359478353,7.057619995437556,153.68191186034824,27.106468330142466,5.015974481593783,1,26.03099999999995
1,48,18,100,0.860956,China PR Women's,2,From Corner,25487,Yuping Lin,Left Center Back,0.024411142,NA,Normal,Saved,Open Play,Head,69191,116.2,33.6,119.3,36.9,Laura Giuliani,7.443117626371355,3.178049716414143,30.699722550814403,4.031926128097087,0.806225774829847,3,2.450000000000273
2,48,56,113,1.393131,Italy Women's,1,Regular Play,10225,Aurora Galli,Left Center Midfield,0.021035176,NA,Normal,Goal,Open Play,Right Foot,69191,92.7,47,119.6,40.9,Shimeng Peng,28.18315099487635,0.9848857801796115,104.3813945910906,20.96993503878494,3.360059523282291,7,3.2469999999998436
2,55,13,129,0.430396,Italy Women's,4,From Throw In,10211,Barbara Bonansea,Left Midfield,0.013796117,NA,Normal,Blocked,Open Play,Right Foot,69191,92.5,30.2,119.5,40,Shimeng Peng,29.194006234157037,0.5,70.38578131318224,22.48462580955199,5.100980297942734,8,4.775000000000091
2,59,5,139,0.1244,Italy Women's,3,From Free Kick,10211,Barbara Bonansea,Left Midfield,0.008319185,NA,Normal,Blocked,Open Play,Right Foot,69191,90.3,35.1,117.3,41.4,Shimeng Peng,30.101494979485654,3.0413812651491114,80.63155391689418,18.558515081374924,3.3734255586865967,6,19.010999999999967
2,59,31,140,0.2344,China PR Women's,1,Regular Play,25749,Ying Li,Right Midfield,0.049810020000000003,NA,Normal,Blocked,Open Play,Left Foot,69191,103.9,51.8,117.3,43,Laura Giuliani,19.961212388028933,4.036087214122115,126.2384066094815,17.048840616628016,3.1999999999999886,5,25.853000000000065
2,60,31,142,1.256945,China PR Women's,1,Regular Play,24461,Shuang Wang,Left Midfield,0.015444161,NA,Normal,Off T,Open Play,Left Foot,69191,95.1,49.5,118.1,40.8,Laura Giuliani,26.65070355544109,2.0615528128088343,110.8831585445312,22.924020219124476,1.6124515496597134,5,23.095000000000255
2,64,6,150,0.992194,China PR Women's,1,Regular Play,24461,Shuang Wang,Left Midfield,0.039623685,NA,Normal,Saved,Open Play,Left Foot,69191,102.5,45.3,119.2,40.7,Laura Giuliani,18.284966502567073,1.0630145812734646,106.84931141182507,16.530254634533893,1.1180339887498898,4,12.778999999999996
2,66,41,155,0.6105,China PR Women's,7,From Goal Kick,25484,Yao Wei,Left Center Midfield,0.016058061,TRUE,Normal,Blocked,Open Play,Left Foot,69191,99.8,21.9,118.4,37.5,Laura Giuliani,27.122868579853424,2.9681644159311626,48.138401508491945,19.92714997640695,1.5811388300841898,7,20.496000000000095
2,66,46,155,0.1289,China PR Women's,7,From Goal Kick,24461,Shuang Wang,Left Midfield,0.02249588,NA,Normal,Blocked,Open Play,Left Foot,69191,102.9,30.2,118.8,37.3,Laura Giuliani,19.709134937891104,2.954657340538835,60.183003222558135,10.777691225329484,2.2847319317591683,5,25.70600000000013
2,67,14,156,2.005889,China PR Women's,2,From Corner,25487,Yuping Lin,Left Center Back,0.0119834,NA,Normal,Off T,Open Play,Head,69191,107.7,44.5,118.2,40.9,Laura Giuliani,13.097327971765841,2.0124611797498075,110.09523119190482,8.532038157723193,0.921954445729281,9,2.261000000000422
2,70,39,166,0.3966,China PR Women's,4,From Throw In,25490,Rui Zhang,Right Center Midfield,0.019901896,NA,Normal,Blocked,Open Play,Left Foot,69191,101.6,56.7,118.2,42.2,Laura Giuliani,24.848541204666326,2.8425340807103794,132.227157522404,22.490270419543883,3.201562118716427,8,8.118999999999687
2,74,0,173,0.981747,China PR Women's,2,From Corner,25481,Peng Han,Right Back,0.019980585,NA,Half Volley,Saved,Open Play,Right Foot,69191,99.1,53.8,118.3,41.1,Laura Giuliani,25.04495957273639,2.0248456731316615,123.43626728339348,22.29065528153292,5.770615218501408,10,4.523000000000138
2,74,46,176,0.967894,China PR Women's,4,From Throw In,25477,Duan Song,Right Midfield,0.022584805,NA,Normal,Off T,Open Play,Left Foot,69191,97.7,54.2,118.7,41.1,Laura Giuliani,26.437284278079698,1.7029386365926389,122.48781421655367,23.755070333532544,1.4866068747318424,6,13.312999999999192
2,81,30,192,1.287161,China PR Women's,2,From Corner,25490,Rui Zhang,Right Center Midfield,0.028716877,NA,Normal,Off T,Open Play,Head,69191,106,41.6,117.7,40.3,Laura Giuliani,14.09113196304683,2.319482700948637,96.51980175165703,12.644449002317888,1.8027756377319977,1,16.542999999999665
2,82,17,194,0.1861,China PR Women's,1,Regular Play,25489,Li Yang,Left Center Forward,0.026422746,NA,Normal,Blocked,Open Play,Right Foot,69191,95,49.1,118.7,41.5,Laura Giuliani,26.604698833100894,1.9849433241279189,110.00150593665386,22.810301210952286,5.263078946776303,4,15.110999999999876
2,83,51,198,1.7447,China PR Women's,3,From Free Kick,24461,Shuang Wang,Left Midfield,0.00792757,NA,Normal,Off T,Open Play,Left Foot,69191,88.3,48.6,118.8,39.7,Laura Giuliani,32.84585209733491,1.2369316876853003,105.1786223806688,19.93244755347628,5.636488268416788,9,3.662999999999556
2,89,27,210,1.04872,Italy Women's,1,Regular Play,25541,Valentina Giacinti,Right Center Forward,0.012280267,NA,Normal,Off T,Open Play,Left Foot,69191,103.1,20.9,116.4,36.2,Shimeng Peng,25.50333311549689,5.234500931320954,41.502940260701756,20.987054108467508,1.8110770276274843,2,10.404000000000451
2,90,3,212,1.598146,Italy Women's,1,Regular Play,10228,Manuela Giugliano,Center Defensive Midfield,0.031426597,TRUE,Normal,Off T,Open Play,Right Foot,69191,94.1,9.7,118.7,40.6,Shimeng Peng,39.861008517096,1.4317821063276335,40.52334125158939,22.830820200777847,4.491102314577125,9,18.149000000000342
2,90,29,214,1.515817,Italy Women's,1,Regular Play,10359,Ilaria Mauro,Left Center Forward,0.024828663,TRUE,Volley,Off T,Open Play,Left Foot,69191,102.7,24.9,114.9,33.8,Shimeng Peng,22.963013739489856,8.02807573457052,48.88449157005307,12.926449416116895,1.513274595042156,1,3.157000000000153
2,92,59,220,0.769124,Italy Women's,3,From Free Kick,25541,Valentina Giacinti,Right Center Forward,0.048597746,NA,Normal,Saved,Open Play,Right Foot,69191,110.2,27.1,118.1,36.3,Shimeng Peng,16.200308639035242,4.1593268686170894,37.22357080509048,17.299730476209188,2.8442925306655753,4,30.323999999999614
2,95,1,225,0.9413,China PR Women's,4,From Throw In,24461,Shuang Wang,Left Midfield,0.038345862,TRUE,Half Volley,Wayward,Open Play,Left Foot,69191,101.4,43.4,118.8,40,Laura Giuliani,18.908199279677582,1.2000000000000028,100.35905248808375,15.210688476868537,4.738143096192842,4,12.282999999999447
1,2,6,5,1.2323,England Women's,1,Regular Play,10172,Jill Scott,Right Center Midfield,0.342501,TRUE,Normal,Goal,Open Play,Right Foot,69199,109.1,42.8,118.9,42.9,Ingrid Hjelmseth,11.253888216967509,3.1016124838541614,104.40668515643688,10.25725539460757,5.8600341295934415,5,42.815
1,14,33,27,0.1307,Norway Women's,3,From Free Kick,25728,Karina Sævik,Right Midfield,0.009120981,NA,Normal,Blocked,Open Play,Right Foot,69199,87.5,45.2,118.4,41,Karen Bardsley,32.91337114304762,1.886796226411316,99.09027692082228,26.953198093050556,4.539823785126467,5,23.964000000000055
1,20,9,37,0.769789,England Women's,4,From Throw In,4654,Nikita Parris,Right Midfield,0.17296213,NA,Normal,Off T,Open Play,Left Foot,69199,112.9,51.2,119.1,43.2,Ingrid Hjelmseth,13.260844618650804,3.3241540277189365,147.62822191739048,22.62076149926448,4.876474136094646,3,14.361000000000104
1,24,1,45,0.2257,Norway Women's,6,From Counter,10386,Caroline Graham Hansen,Right Center Forward,0.030468836,NA,Normal,Blocked,Open Play,Right Foot,69199,99.2,32.5,118.6,39.2,Karen Bardsley,22.11085706163377,1.6124515496597134,70.1718662286922,23.4490361052711,3.6221540552549607,5,8.43100000000004
1,28,31,55,0.7166,England Women's,4,From Throw In,10180,Ellen White,Center Forward,0.19279069,TRUE,Half Volley,Post,Open Play,Right Foot,69199,112.6,51.4,119,43.3,Ingrid Hjelmseth,13.591173606425608,3.4481879299133307,147.0114783863654,23.716979713486865,9.400531899844815,2,5.375999999999976
1,28,44,55,0.2458,England Women's,4,From Throw In,4641,Francesca Kirby,Left Center Midfield,0.017080681,NA,Normal,Blocked,Open Play,Left Foot,69199,104.4,22.1,118.4,37.7,Ingrid Hjelmseth,23.74384130674731,2.8017851452243745,41.07242337378253,16.460478701500314,5.215361924162116,6,17.923999999999978
1,30,53,58,0.3466,Norway Women's,4,From Throw In,10514,Guro Reiten,Left Midfield,0.053447276,NA,Normal,Blocked,Open Play,Left Foot,69199,100.8,40.6,119.1,40.2,Karen Bardsley,19.20937271229855,0.921954445729295,91.78991060824606,6.0588574725909075,3.0066592756745814,3,8.44600000000014
1,38,2,69,0.475,England Women's,1,Regular Play,4654,Nikita Parris,Right Midfield,0.09519476,NA,Normal,Saved,Open Play,Head,69199,115,49.9,119.8,43.1,Ingrid Hjelmseth,11.090987332063813,3.106444913401815,153.20391870602654,16.058066379389366,-1.7262676501632022,0,33.92599999999993
1,39,50,73,0.46922,England Women's,1,Regular Play,10180,Ellen White,Center Forward,0.6533649,TRUE,Normal,Goal,Open Play,Right Foot,69199,114.9,42,116.2,43.4,Ingrid Hjelmseth,5.47813836992093,5.099019513592782,111.41296947487177,11.52620713779459,6.500769185258003,1,24.204999999999927
1,45,3,78,0.390327,England Women's,1,Regular Play,10172,Jill Scott,Right Center Midfield,0.26725286,TRUE,Volley,Off T,Open Play,Right Foot,69199,118,45.8,119.4,41.2,Ingrid Hjelmseth,6.135144660071184,1.3416407864998738,160.97439396243132,5.428684180294235,3.6221540552549616,3,20.978000000000065
1,45,52,80,1.131914,Norway Women's,4,From Throw In,13479,Isabell Herlovsen,Left Center Forward,0.023535354,NA,Normal,Off T,Open Play,Left Foot,69199,101.9,53,118.6,42.1,Karen Bardsley,22.284748147555984,2.523885892824797,125.68711871421561,23.311443805728633,3.0364452901377867,5,17.958000000000084
2,51,4,94,1.381,England Women's,3,From Free Kick,10178,Lucy Bronze,Right Back,0.008538596,NA,Normal,Saved,Open Play,Right Foot,69199,94.7,51.6,118.1,40.2,Ingrid Hjelmseth,27.832534918688236,1.9104973174542859,114.63136225202635,18.075576887902955,1.4317821063276335,10,3.2890000000002146
2,56,37,109,0.754021,England Women's,3,From Free Kick,10178,Lucy Bronze,Right Back,0.051347204,TRUE,Normal,Goal,Open Play,Right Foot,69199,100.1,45.4,118.5,41,Ingrid Hjelmseth,20.619650821485806,1.8027756377319946,105.18200630610157,27.180130893100966,4.465422712353224,10,1.7590000000000146
2,59,10,113,0.36,England Women's,1,Regular Play,10172,Jill Scott,Right Center Midfield,0.013573337,NA,Normal,Blocked,Open Play,Right Foot,69199,108.5,58.8,118.2,43.2,Ingrid Hjelmseth,22.03837562072123,3.6715119501371647,148.5457857398707,13.40547612445962,5.96405902049938,4,27.438000000000102
2,59,40,114,0.554583,England Women's,2,From Corner,4654,Nikita Parris,Right Midfield,0.016776394,NA,Normal,Off T,Open Play,Right Foot,69199,117.3,54.9,119.1,43.2,Ingrid Hjelmseth,15.142654985173504,3.3241540277189365,169.7289962795209,19.37449609484504,-0.9486832980505115,0,2.9779999999996107
2,60,31,115,0.017,Norway Women's,7,From Goal Kick,13479,Isabell Herlovsen,Left Center Forward,0.13885522,NA,Normal,Blocked,Open Play,Right Foot,69199,104.7,40.5,114.6,42,Karen Bardsley,15.30816775450282,5.758472019555192,91.87174496528878,54.23261445466358,1.726267650163209,1,35.13799999999992
2,64,13,122,0.1473,England Women's,1,Regular Play,10180,Ellen White,Center Forward,0.054220613,NA,Normal,Blocked,Open Play,Right Foot,69199,102.4,45.4,114.9,40.4,Ingrid Hjelmseth,18.409780009549266,5.11566222497146,107.05696557661706,13.846624612607696,2.601922366251539,4,7.954000000000178
2,65,26,124,0.518849,Norway Women's,8,From Keeper,10387,Lisa-Marie Utland,Right Center Forward,0.09127479,NA,Normal,Blocked,Open Play,Right Foot,69199,118,27.4,117.5,32.2,Karen Bardsley,12.757742747053651,8.190848551890088,9.019322431381683,18.155939552479726,10.143470806385752,1,35.36200000000008
2,65,42,124,0.440982,Norway Women's,8,From Keeper,10387,Lisa-Marie Utland,Right Center Forward,0.19078086,TRUE,Volley,Off T,Open Play,Right Foot,69199,118.2,45.5,119.7,43.7,Karen Bardsley,5.787054518492114,3.7121422386541196,161.87813975209866,4.302594201352948,0.9848857801796057,1,51.090000000000146
2,67,14,128,1.006997,Norway Women's,1,Regular Play,10387,Lisa-Marie Utland,Right Center Forward,0.07156376,TRUE,Normal,Saved,Open Play,Right Foot,69199,107.6,52.9,118.9,43.4,Karen Bardsley,17.893294833540303,3.5735136770411247,136.13218027513128,15.879513297266493,3.0149626863362684,2,21.299999999999727
2,68,14,133,0.5856,Norway Women's,4,From Throw In,13479,Isabell Herlovsen,Left Center Forward,0.23780994,NA,Normal,Saved,Open Play,Left Foot,69199,103.9,42.3,111.1,41.2,Karen Bardsley,16.263455967290586,8.980534505250795,98.13010235415595,8.374453439371038,1.431782106327628,1,22.229999999999563
