Name	Position	Team	Games	Season	Age	Salary	Goals	Assists	Goals_Sixty	Assists_Sixty	CF_Percent	PDO	SH_Percent	CFRel_Percent	CF_Percent	Corsi	CorsiFor	CorsiAgainst	Shots	TOI
Mika.Pyorala	C	PHI	36	20092010	28	0.5	2	2	0.31	0.31	54.25	98.39	5.41	2.1	52.14	54	345	291	35	387.07
Mark.Pysyk	D	BUF	19	20122013	20	0.9	0	4	0	0.95	45.06	96.88	0	2.52	42.54	-46	210	256	17	253.72
Mark.Pysyk	D	BUF	44	20132014	21	0.9	0	3	0	0.28	45.92	98.41	0	2.69	43.23	-95	534	629	38	654.27
Mark.Pysyk	D	BUF	7	20142015	22	0.81	2	1	1.09	0.55	35.14	108.95	66.67	5.57	29.57	-55	65	120	1	109.76
Mark.Pysyk	D	BUF	47	20152016	23	1	1	5	0.09	0.44	51.98	99.32	2.78	5.1	46.88	48	630	582	35	683.78
Kevin.Quick	D	T.B	6	20082009	20	0.66	0	0	0	0	44.92	97.07	0	-1.56	46.47	-12	53	65	4	68.98
Kyle.Quincey	D	DET	6	20072008	22	NA	0	0	0	0	53.85	90	0	-2.65	56.49	8	56	48	4	64.03
Kyle.Quincey	D	L.A	72	20082009	23	0.525	2	7	0.11	0.38	54.85	98.89	2.7	5.06	49.79	187	1057	870	72	1096.35
Kyle.Quincey	D	COL	85	20092010	24	0.525	5	12	0.21	0.51	43.52	102.73	5.38	-0.49	44.01	-322	1082	1404	88	1415.85
Kyle.Quincey	D	COL	21	20102011	25	3	0	1	0	0.19	50.18	98.26	0	2.02	48.17	2	272	270	29	315.62
Kyle.Quincey	D	COL/DET	77	20112012	26	3.25	2	7	0.1	0.34	54.01	99.01	1.6	1.91	52.1	179	1206	1027	123	1236.53
Kyle.Quincey	D	DET	50	20122013	27	3.55	1	3	0.08	0.23	54.88	98.9	2.63	3.38	51.5	134	754	620	37	773
Kyle.Quincey	D	DET	87	20132014	28	4	4	8	0.16	0.32	49.84	99.67	3.74	-2.48	52.32	-8	1239	1247	103	1494.62
Kyle.Quincey	D	DET	80	20142015	29	4.25	3	13	0.14	0.6	52.97	101.34	3.49	-0.06	53.04	127	1131	1004	83	1306.37
Kyle.Quincey	D	DET	38	20152016	30	4.25	0	5	0	0.48	48.41	99.84	0	-5.8	54.21	-35	532	567	47	619.9
Karel.Rachunek	D	N.J	47	20072008	28	NA	3	7	0.26	0.62	55.41	97.53	6.38	4.01	51.4	115	589	474	44	680.88
Jonathan.Racine	D	FLA	1	20132014	20	0.665	0	0	0	0	35.48	92.31	NA	-9.29	44.78	-9	11	20	0	14.35
Branko.Radivojevic	RL	MIN	75	20072008	26	NA	5	9	0.32	0.57	50.2	97.35	6.1	0.99	49.21	6	752	746	77	942.81
Alexander.Radulov	R	NSH	87	20072008	21	NA	21	30	1.14	1.63	51.71	102.52	13.73	2.71	48.99	68	1031	963	132	1104.28
Alexander.Radulov	R	NSH	17	20112012	25	0.984	4	6	0.92	1.38	51.53	103.72	13.79	4.01	47.52	15	252	237	25	260
Nate.Raduns	R	PHI	1	20082009	24	0.555	0	0	0	0	36.36	100	NA	-15.81	52.17	-3	4	7	0	6.65
Brian.Rafalski	D	DET	95	20072008	33	6	4	24	0.15	0.91	60.65	101.13	3.2	1.95	58.7	588	1674	1086	121	1583.97
Brian.Rafalski	D	DET	95	20082009	34	6	4	25	0.15	0.93	58.49	101.25	4.3	2.51	55.98	477	1643	1166	89	1610.84
Brian.Rafalski	D	DET	89	20092010	35	6	3	19	0.11	0.72	56.44	100.02	3.33	3.94	52.5	383	1679	1296	87	1578.01
Brian.Rafalski	D	DET	74	20102011	36	6	4	25	0.21	1.29	56.72	99.99	5.33	4.54	52.18	291	1228	937	71	1161.18
Michael.Raffl	L	PHI	75	20132014	24	0.792	9	12	0.66	0.88	52.38	99.5	9.28	3.18	49.2	70	770	700	88	818.42
Michael.Raffl	L	PHI	67	20142015	25	1	14	6	0.99	0.42	55.33	98.52	11.97	7.39	47.94	170	882	712	103	847.31
Michael.Raffl	L	PHI	72	20152016	26	1.2	11	14	0.74	0.94	53.54	102.28	10.38	4.87	48.67	117	884	767	95	894.18
Rickard.Rakell	C	ANA	4	20122013	19	0.925	0	0	0	0	28	88.24	0	-25.66	53.66	-22	14	36	3	33.11
Rickard.Rakell	C	ANA	22	20132014	20	0.925	0	4	0	1.03	53.92	93.46	0	6.84	47.08	33	227	194	22	233.4
Rickard.Rakell	C	ANA	87	20142015	21	0.925	8	15	0.5	0.93	53.26	99.87	7.27	2.46	50.8	116	947	831	102	964.79
Rickard.Rakell	C	ANA	69	20152016	22	0.833	14	15	0.94	1	53.45	100.09	10.61	0.6	52.84	111	861	750	118	898.26
Rhett.Rakhshani	R	NYI	2	20102011	22	0.85	0	0	0	0	44.19	93.33	0	-8.22	52.41	-5	19	24	2	22.33
Rhett.Rakhshani	R	NYI	5	20112012	23	0.85	0	0	0	0	33.9	100	0	-12.37	46.27	-38	40	78	3	56.04
Greg.Rallo	R	FLA	1	20112012	30	0.55	0	0	0	0	66.67	NA	0	21.54	45.12	1	2	1	1	2.99
Greg.Rallo	R	FLA	10	20122013	31	0.55	0	0	0	0	47.67	91.07	0	-3.01	50.68	-8	82	90	9	94.48
John.Ramage	D	CGY	1	20142015	23	0.69	0	0	0	0	56.52	83.93	0	1.62	54.9	3	13	10	4	18.35
John.Ramage	D	CBJ	1	20152016	24	0.6	0	0	0	0	27.27	77.78	NA	-34.8	62.07	-10	6	16	0	13.84
Tim.Ramholt	D	CGY	1	20072008	22	NA	0	0	0	0	0	NA	NA	-53.73	53.73	-1	0	1	0	0.48
Tyler.Randell	R	BOS	27	20152016	24	0.6	6	0	1.89	0	39.74	103.16	33.33	-10.45	50.19	-64	124	188	12	190.32
Brendan.Ranford	L	DAL	1	20142015	22	0.59	0	0	0	0	61.9	100	NA	3.57	58.33	5	13	8	0	9.04
Paul.Ranger	D	T.B	72	20072008	23	0.933	7	12	0.3	0.52	52.2	95.68	8.54	4.39	47.81	103	1221	1118	75	1392.61
Paul.Ranger	D	T.B	42	20082009	24	0.933	2	5	0.17	0.42	51.22	99.39	4.26	3.11	48.11	29	608	579	45	713.88
Paul.Ranger	D	T.B	8	20092010	25	0.933	1	1	0.49	0.49	46.57	98.92	11.11	-4.45	51.02	-14	95	109	8	123.49
Paul.Ranger	D	TOR	53	20132014	29	1	5	7	0.39	0.54	42.25	101.26	9.43	0.22	42.04	-224	611	835	48	770.83
Mikko.Rantanen	R	COL	7	20152016	18	0.925	0	0	0	0	31.72	85.37	0	-12.28	44.01	-53	46	99	7	64.83
Joonas.Rask	CL	NSH	2	20122013	22	0.59	0	1	0	4.22	35.29	171.43	NA	-0.89	36.18	-5	6	11	0	14.23
Victor.Rask	C	CAR	80	20142015	21	0.65	8	12	0.49	0.73	53.85	97.06	6.35	1.86	51.99	145	1014	869	118	980.55
Victor.Rask	C	CAR	71	20152016	22	0.75	11	10	0.71	0.64	50.26	98.74	10.48	-2.53	52.79	9	866	857	94	936
Dennis.Rasmussen	CL	CHI	41	20152016	25	0.575	4	4	0.62	0.62	48.91	104.38	10	-0.86	49.77	-14	315	329	36	384.58
Ty.Rattie	R	STL	2	20132014	20	0.743	0	0	0	0	48.28	66.67	0	6.17	42.11	-1	14	15	3	17.64
Ty.Rattie	R	STL	11	20142015	21	0.743	0	2	0	1.34	52.14	98.95	0	1.85	50.29	6	73	67	7	89.88
Ty.Rattie	R	STL	13	20152016	22	NA	4	1	2.1	0.52	51.05	100	25	0.89	50.17	4	97	93	12	114.42
Chad.Rau	C	MIN	9	20112012	24	0.55	2	0	1.44	0	37.5	99.85	28.57	-6.57	44.07	-34	51	85	5	83.6
Kyle.Rau	C	FLA	9	20152016	22	0.792	0	0	0	0	52.78	98.2	0	-1.5	54.28	10	95	85	15	107.25
Mason.Raymond	RL	VAN	49	20072008	21	0.635	8	7	1.03	0.9	48.53	103.66	13.33	0.54	47.98	-22	362	384	52	465.21
Mason.Raymond	RL	VAN	81	20082009	22	0.685	7	7	0.48	0.48	49.1	100.87	5.56	0.4	48.7	-26	708	734	119	866.44
Mason.Raymond	RL	VAN	94	20092010	23	0.76	19	17	0.91	0.81	55.51	98.86	10.22	5.09	50.42	254	1279	1025	167	1254.08
Mason.Raymond	RL	VAN	94	20102011	24	2.5	13	21	0.64	1.03	56.43	99.32	6.05	5.35	51.08	304	1334	1030	202	1228.07
Mason.Raymond	RL	VAN	60	20112012	25	2.6	8	11	0.64	0.89	51.53	101.2	6.78	-0.45	51.97	45	760	715	110	744.58
Mason.Raymond	RL	VAN	50	20122013	26	2.275	6	10	0.6	1	49.27	102	8.82	-3.27	52.54	-16	538	554	62	601.55
Mason.Raymond	RL	TOR	82	20132014	27	1	11	18	0.6	0.98	44.19	100.8	7.86	1.93	42.26	-258	981	1239	129	1104.84
Mason.Raymond	RL	CGY	65	20142015	28	3.15	12	12	0.94	0.94	43.65	100.2	11.11	-1.04	44.68	-191	656	847	96	766.58
Mason.Raymond	RL	CGY	29	20152016	29	3.15	4	1	0.76	0.19	46.57	99.66	8.51	-1.74	48.31	-42	285	327	43	317.63
Matt.Read	RL	PHI	90	20112012	25	0.8	19	16	1.11	0.94	49.92	101.9	16.1	-0.66	50.58	-3	898	901	99	1023.47
Matt.Read	RL	PHI	42	20122013	26	0.9	9	10	0.96	1.06	46.74	100.63	15	0.25	46.49	-68	487	555	51	564.65
Matt.Read	RL	PHI	82	20132014	27	1	16	15	0.89	0.83	49.43	99.52	12.8	-0.77	50.2	-23	997	1020	109	1080.35
Matt.Read	RL	PHI	80	20142015	28	3	6	18	0.34	1.03	47.07	102.02	5.41	-3.01	50.08	-110	883	993	105	1045.38
Matt.Read	RL	PHI	69	20152016	29	4	6	9	0.45	0.68	52.74	98.37	6.98	3.26	49.48	82	788	706	80	793.25
Marty.Reasoner	C	EDM	82	20072008	30	NA	9	10	0.61	0.68	46.17	96.75	9.68	-0.24	46.41	-121	729	850	84	884.11
Marty.Reasoner	C	ATL	79	20082009	31	1	12	11	0.79	0.72	47.14	101.91	11.54	1.6	45.54	-89	733	822	92	911.87
Marty.Reasoner	C	ATL	80	20092010	32	1.1	3	10	0.25	0.82	46.53	98.52	4	-2.37	48.9	-89	597	686	72	730.43
Marty.Reasoner	C	FLA	82	20102011	33	1.2	14	14	0.76	0.76	49.72	101.02	13.21	-0.82	50.54	-11	994	1005	92	1108.41
Marty.Reasoner	C	NYI	61	20112012	34	1.3	1	5	0.1	0.49	42.7	93.36	1.54	-5.73	48.43	-155	453	608	64	614.28
Marty.Reasoner	C	NYI	32	20122013	35	1.4	0	5	0	1.01	48.26	95.56	0	-0.4	48.67	-18	250	268	36	296.23
Ryan.Reaves	R	STL	28	20102011	23	0.5	2	2	0.64	0.64	42.77	99.85	12.5	-11.14	53.9	-45	133	178	14	188.65
Ryan.Reaves	R	STL	62	20112012	24	0.525	3	1	0.44	0.15	54.32	99.28	9.09	0.44	53.88	52	327	275	30	406.02
Ryan.Reaves	R	STL	49	20122013	25	0.6	4	2	0.66	0.33	52.03	99.67	13.33	1.17	50.86	22	282	260	26	364.52
Ryan.Reaves	R	STL	69	20132014	26	0.6	2	6	0.21	0.62	45.69	99.68	8.33	-8.8	54.48	-78	413	491	22	578.14
Ryan.Reaves	R	STL	87	20142015	27	1.125	7	6	0.57	0.49	46.58	100.1	12.28	-6.55	53.13	-78	531	609	50	741.82
Ryan.Reaves	R	STL	56	20152016	28	1.125	3	1	0.41	0.14	46.19	98.04	11.11	-5.71	51.9	-51	309	360	24	442.72
Mark.Recchi	RL	PIT/ATL	72	20072008	39	NA	6	17	0.39	1.11	40.83	100.41	8.82	-3.14	43.97	-284	632	916	62	919.35
Mark.Recchi	RL	BOS/T.B	91	20082009	40	1.25	16	18	0.9	1.02	45.79	99.74	15.84	-3.77	49.55	-151	821	972	85	1062.62
Mark.Recchi	RL	BOS	93	20092010	41	1	9	20	0.43	0.96	54.7	98.22	7.26	2.8	51.9	211	1228	1017	115	1245.75
Mark.Recchi	RL	BOS	106	20102011	42	1	10	25	0.46	1.15	50.75	103.42	8.26	0.13	50.62	38	1287	1249	111	1301.77
Joel.Rechlicz	R	NYI	17	20082009	21	0.525	0	1	0	0.75	33.57	102.38	0	-13.21	46.78	-46	47	93	7	79.93
Joel.Rechlicz	R	NYI	6	20092010	22	0.525	0	0	0	0	42.31	75	0	-6.01	48.32	-4	11	15	1	15.54
Joel.Rechlicz	R	WSH	3	20112012	24	0.525	0	0	0	0	28.57	100	NA	-23.32	51.89	-3	2	5	0	5.74
Wade.Redden	D	OTT	84	20072008	30	NA	1	17	0.05	0.78	54.74	99.7	1.25	5.16	49.58	228	1316	1088	79	1312.75
Wade.Redden	D	NYR	88	20082009	31	8	1	11	0.04	0.49	52.38	99.83	1.06	0.36	52.01	119	1311	1192	93	1340.79
Wade.Redden	D	NYR	75	20092010	32	8	2	11	0.11	0.61	50.74	100.98	3.7	1.33	49.42	29	989	960	52	1089.52
Wade.Redden	D	BOS/STL	34	20122013	35	0.8	4	3	0.51	0.38	57.12	97.7	13.79	5.05	52.07	112	449	337	25	469.43
Liam.Reddox	C	EDM	1	20072008	21	0.515	0	0	0	0	54.55	66.67	0	13.87	40.68	1	6	5	1	4.94
Liam.Reddox	C	EDM	46	20082009	22	0.515	4	7	0.57	1	39.52	101.21	12.12	-9.95	49.47	-149	281	430	29	417.93
Liam.Reddox	C	EDM	9	20092010	23	0.515	0	2	0	1.13	30.82	99.8	0	-16.05	46.87	-61	49	110	11	106.37
Liam.Reddox	C	EDM	44	20102011	24	0.55	1	8	0.12	0.98	46.21	96.01	1.49	-3.04	49.25	-65	396	461	66	490.37
Zach.Redmond	D	WPG	8	20122013	24	0.738	0	2	0	0.91	58.96	94.69	0	9.76	49.21	38	125	87	9	131.29
Zach.Redmond	D	WPG	10	20132014	25	0.715	1	2	0.42	0.83	51.36	100.41	11.11	-1.19	52.55	7	132	125	8	143.87
Zach.Redmond	D	COL	59	20142015	26	0.7	4	10	0.28	0.69	45.27	101.05	5.71	1.97	43.3	-150	718	868	66	870.75
Zach.Redmond	D	COL	31	20152016	27	0.8	1	3	0.16	0.49	46.25	103.66	7.69	1.67	44.58	-48	296	344	12	368.28
Dylan.Reese	D	NYI	19	20092010	25	0.525	2	2	0.48	0.48	49.28	103.14	12.5	0.55	48.73	-7	238	245	14	250.61
Dylan.Reese	D	NYI	27	20102011	26	0.578	0	6	0	1.06	48.21	95.64	0	0.68	47.53	-22	297	319	21	340.4
Dylan.Reese	D	NYI	28	20112012	27	0.635	1	6	0.14	0.83	50.77	99.56	4.17	3.53	47.24	12	398	386	23	435.82
Dylan.Reese	D	PIT	3	20122013	28	0.6	0	0	0	0	36.07	100	0	-14.69	50.76	-17	22	39	1	39.85
Dylan.Reese	D	ARI	1	20142015	30	0.55	0	0	0	0	62.5	79.76	0	17.5	45	10	25	15	2	19.02
Robyn.Regehr	D	CGY	89	20072008	27	2.052	3	12	0.13	0.53	49.62	102.85	4.48	-3.99	53.6	-16	1041	1057	64	1355.88
Robyn.Regehr	D	CGY	74	20082009	28	4.6	0	5	0	0.26	53.07	99.98	0	-3.82	56.89	122	1054	932	70	1173.54
Robyn.Regehr	D	CGY	80	20092010	29	3.5	2	9	0.09	0.41	51.14	99.56	3.08	-1.02	52.16	54	1210	1156	63	1303.64
Robyn.Regehr	D	CGY	79	20102011	30	4	1	13	0.05	0.59	48.57	100.51	1.61	-4.75	53.32	-66	1120	1186	61	1316.01
Robyn.Regehr	D	BUF	76	20112012	31	4	1	4	0.05	0.21	44.94	99.31	2.33	-6.12	51.05	-197	874	1071	42	1144.99
Robyn.Regehr	D	BUF/L.A	59	20122013	32	4	0	3	0	0.19	43.72	98.5	0	-6.67	50.39	-206	717	923	39	956.06
Robyn.Regehr	D	L.A	87	20132014	33	3	1	12	0.05	0.55	53.45	98.24	1.52	-4.2	57.64	164	1272	1108	65	1318.68
Robyn.Regehr	D	L.A	67	20142015	34	3	3	9	0.16	0.49	51.22	101.6	4.92	-5.8	57.03	48	1005	957	58	1108.99
Steve.Regier	L	NYI	8	20072008	23	NA	0	0	0	0	46.34	92.59	0	1.08	45.26	-6	38	44	6	48.98
Steve.Regier	L	STL	8	20082009	24	0.5	1	1	0.84	0.84	47.32	100.96	12.5	0.28	47.05	-6	53	59	7	71.39
Peter.Regin	C	OTT	11	20082009	22	0.595	1	1	0.56	0.56	55.56	98.87	14.29	6.64	48.92	18	90	72	6	106.94
Peter.Regin	C	OTT	80	20092010	23	0.62	15	11	0.99	0.73	58.1	98.82	11.54	8.63	49.47	257	922	665	115	904.87
Peter.Regin	C	OTT	55	20102011	24	0.95	3	11	0.27	1.01	53.49	97.55	3.85	4.31	49.18	82	628	546	75	654.67
Peter.Regin	C	OTT	10	20112012	25	1.05	2	2	1.05	1.05	53.93	101.8	15.38	2.21	51.72	15	103	88	11	114.67
Peter.Regin	C	OTT	27	20122013	26	0.8	0	3	0	0.74	54.61	97.42	0	0.54	54.07	40	237	197	29	242.12
Peter.Regin	C	CHI/NYI	66	20132014	27	0.75	3	4	0.26	0.35	51.68	96.7	4.69	0.73	50.94	40	617	577	61	679.6
Peter.Regin	C	CHI	4	20142015	28	0.65	0	1	0	1.71	58.18	104.76	0	3.54	54.64	9	32	23	3	35.01
Brent.Regner	D	FLA	7	20152016	26	0.6	0	0	0	0	44.44	94.12	0	-3.53	47.97	-15	60	75	7	78.83
Jeremy.Reich	LR	BOS	62	20072008	28	NA	1	1	0.14	0.14	49.07	95.75	2.56	-3.16	52.23	-12	317	329	38	428.99
Mike.Reilly	D	MIN	22	20152016	22	0.925	1	2	0.28	0.56	46.38	97.96	7.14	-2.57	48.95	-30	192	222	13	214.66
Griffin.Reinhart	D	NYI	9	20142015	20	0.925	0	1	0	0.49	45.81	101.03	0	-4.44	50.26	-19	104	123	5	123.58
Griffin.Reinhart	D	EDM	22	20152016	21	0.833	0	1	0	0.18	45.79	99.31	0	-4.72	50.51	-53	288	341	18	336.92
Max.Reinhart	CL	CGY	11	20122013	20	0.615	1	1	0.43	0.43	43.16	97.62	4.35	-1.82	44.99	-32	101	133	22	138.54
Max.Reinhart	CL	CGY	8	20132014	21	0.64	0	2	0	1.56	45.89	106.35	0	-2.17	48.06	-12	67	79	6	76.87
Max.Reinhart	CL	CGY	4	20142015	22	0.6	0	0	0	0	43.94	82.35	0	-4.98	48.92	-8	29	37	3	31.54
Sam.Reinhart	CR	BUF	9	20142015	18	0.925	0	1	0	0.66	34.9	100.07	0	-0.76	35.66	-45	52	97	3	91.33
Sam.Reinhart	CR	BUF	71	20152016	19	0.925	12	14	0.77	0.9	51.28	99.43	10.81	5.06	46.22	43	861	818	99	937.19
Steven.Reinprecht	CL	PHX	81	20072008	31	2	10	21	0.62	1.31	49.52	100.73	13.51	0.73	48.79	-17	875	892	64	963.8
Steven.Reinprecht	CL	PHX	72	20082009	32	2	10	22	0.71	1.56	44.6	103.92	14.08	-1.17	45.77	-168	694	862	61	843.61
Steven.Reinprecht	CL	FLA	82	20092010	33	1.8	12	15	0.71	0.88	42.61	103.55	13.48	-2.69	45.29	-287	827	1114	77	1018.69
Steven.Reinprecht	CL	FLA	29	20102011	34	2.175	3	6	0.59	1.18	50.97	98.1	10.34	1.19	49.78	11	289	278	26	306.07
Erik.Reitz	D	MIN	2	20072008	25	NA	0	0	0	0	43.75	83.33	NA	-17.36	61.11	-2	7	9	0	14.1
Erik.Reitz	D	MIN/NYR	42	20082009	26	0.5	1	1	0.14	0.14	42.68	100.24	5.26	-8.98	51.66	-107	312	419	18	418.14
Borna.Rendulic	R	COL	11	20142015	22	0.61	1	1	0.61	0.61	47.24	103.13	16.67	5.03	42.21	-9	77	86	5	98.37
Borna.Rendulic	R	COL	3	20152016	23	0.63	0	0	0	0	25	85.71	0	-19.54	44.54	-20	10	30	1	21.96
Michal.Repik	R	FLA	5	20082009	19	0.688	2	0	3.22	0	48.57	107.5	28.57	2.42	46.15	-2	34	36	5	37.29
Michal.Repik	R	FLA	19	20092010	20	0.688	3	2	1.13	0.75	47.86	100.52	13.04	1.72	46.14	-12	134	146	20	159.36
Michal.Repik	R	FLA	31	20102011	21	0.6	2	5	0.32	0.81	54.19	96.5	4.26	4.71	49.48	56	362	306	45	370.53
Michal.Repik	R	FLA	17	20112012	22	0.6	1	1	0.38	0.38	55.04	95.7	3.23	7.36	47.67	28	153	125	30	157.17
Jonathan.Rheault	R	FLA	5	20122013	26	0.6	0	0	0	0	54.44	97.16	0	2.89	51.55	8	49	41	5	53.12
Mike.Ribeiro	C	DAL	94	20072008	27	NA	20	33	0.91	1.51	53.49	104.13	18.02	3.6	49.89	146	1120	974	91	1313.86
Mike.Ribeiro	C	DAL	82	20082009	28	5	12	36	0.61	1.84	52.46	99.93	10.91	3.69	48.77	98	1045	947	98	1173.2
Mike.Ribeiro	C	DAL	66	20092010	29	5	9	15	0.6	1.01	49.65	99.23	7.69	1.51	48.14	-11	780	791	108	895.23
Mike.Ribeiro	C	DAL	82	20102011	30	5	11	33	0.56	1.68	49.34	101.2	9.24	1.81	47.53	-28	1045	1073	108	1175.09
Mike.Ribeiro	C	DAL	74	20112012	31	5	12	30	0.64	1.61	47.87	101.99	10.34	-2.71	50.58	-90	1012	1102	104	1121.26
Mike.Ribeiro	C	WSH	55	20122013	32	5	8	13	0.63	1.02	46.69	100.23	13.56	-4.45	51.14	-95	670	765	51	762.98
Mike.Ribeiro	C	PHX	80	20132014	33	4.5	11	17	0.6	0.93	52.92	100.08	15.07	3.26	49.65	121	1098	977	62	1096.97
Mike.Ribeiro	C	NSH	88	20142015	34	1.05	15	32	0.68	1.44	56.7	100.82	17.05	6.59	50.1	355	1503	1148	73	1329.92
Mike.Ribeiro	C	NSH	73	20152016	35	3.5	5	27	0.3	1.62	56.56	100.83	8.62	5.82	50.74	240	1035	795	53	1001.48
Brad.Richards	C	DAL/T.B	92	20072008	27	7.8	9	23	0.39	0.99	53.26	97.06	4.64	4.26	49	153	1250	1097	185	1390.67
Brad.Richards	C	DAL	56	20082009	28	7.8	11	13	0.89	1.05	49.22	98.7	10.68	-0.3	49.52	-20	630	650	92	740.1
Brad.Richards	C	DAL	80	20092010	29	7.8	9	39	0.48	2.07	47.38	101.43	6.34	-1.29	48.68	-116	1050	1166	133	1129.31
Brad.Richards	C	DAL	72	20102011	30	7.8	20	25	1.12	1.4	47.69	104.3	13.79	-0.65	48.34	-93	959	1052	125	1071.97
Brad.Richards	C	NYR	102	20112012	31	12	18	24	0.69	0.92	48.31	99.59	9.52	0.57	47.73	-97	1383	1480	171	1562.11
Brad.Richards	C	NYR	56	20122013	32	12	9	16	0.7	1.24	51.45	100.59	10.47	1.77	49.67	45	801	756	77	773.44
Brad.Richards	C	NYR	107	20132014	33	9	18	19	0.74	0.78	52.25	99	8.45	1.27	50.98	129	1498	1369	195	1461.56
Brad.Richards	C	CHI	99	20142015	34	2	12	27	0.56	1.25	52.84	102.36	5.94	-0.05	52.88	142	1323	1181	190	1292.42
Brad.Richards	C	DET	59	20152016	35	3	5	4	0.44	0.35	53.85	100.81	4.95	2.57	51.28	95	665	570	96	685.79
Brad.Richardson	C	COL	22	20072008	22	NA	2	3	0.49	0.73	46.52	95.69	6.9	-4.13	50.66	-26	174	200	27	246.52
Brad.Richardson	C	L.A	31	20082009	23	0.575	0	5	0	0.93	47.31	95.81	0	-3.95	51.26	-29	255	284	37	322.02
Brad.Richardson	C	L.A	86	20092010	24	0.6	11	16	0.69	1.01	50.12	98.7	7.75	-0.18	50.3	4	831	827	131	950.96
Brad.Richardson	C	L.A	74	20102011	25	0.9	8	15	0.6	1.12	52.27	95.99	7.02	1.2	51.07	67	773	706	106	802.92
Brad.Richardson	C	L.A	72	20112012	26	1	5	3	0.37	0.22	58.6	96.19	4.9	5.46	53.14	250	852	602	97	803.77
Brad.Richardson	C	L.A	27	20122013	27	1.35	1	5	0.23	1.15	54.73	98.43	2.94	2.86	51.87	41	237	196	33	261.77
Brad.Richardson	C	VAN	73	20132014	28	1.15	7	10	0.46	0.66	47.87	100.37	9.72	-4.85	52.73	-70	787	857	65	904.92
Brad.Richardson	C	VAN	50	20142015	29	1.15	5	10	0.51	1.03	48.29	98.62	7.46	-2.05	50.34	-37	522	559	62	583.79
Brad.Richardson	C	ARI	72	20152016	30	1.75	7	12	0.46	0.78	45.97	103.01	7.87	-1.59	47.56	-139	793	932	82	922.23
Luke.Richardson	D	OTT	76	20072008	38	NA	2	7	0.14	0.47	50.86	100.58	5	-0.85	51.7	26	771	745	38	884.22
Luke.Richardson	D	OTT	2	20082009	39	0.5	0	0	0	0	52.94	66.67	NA	-1.11	54.05	2	18	16	0	19.49
Mike.Richards	CL	PHI	90	20072008	22	0.942	17	19	0.91	1.02	46.62	101.87	11.41	0.12	46.5	-138	952	1090	132	1118.64
Mike.Richards	CL	PHI	85	20082009	23	5.4	11	25	0.56	1.28	47.99	100.5	7.43	-0.15	48.14	-90	1072	1162	137	1172.84
Mike.Richards	CL	PHI	105	20092010	24	5.6	18	15	0.74	0.62	50.74	99.91	9.18	0.9	49.84	41	1400	1359	178	1455.33
Mike.Richards	CL	PHI	92	20102011	25	6.4	14	26	0.72	1.33	49.61	100.02	9.52	0.06	49.56	-18	1159	1177	133	1173.54
Mike.Richards	CL	L.A	93	20112012	26	6.6	10	18	0.51	0.92	48.38	100.14	8	-6.98	55.35	-71	1057	1128	115	1174.1
Mike.Richards	CL	L.A	63	20122013	27	8.4	7	11	0.55	0.86	51.51	98.74	10.77	-3.92	55.43	42	716	674	58	767.51
Mike.Richards	CL	L.A	108	20132014	28	7.6	8	19	0.39	0.92	53.92	96.4	5.63	-2.79	56.71	180	1238	1058	134	1233.71
Mike.Richards	CL	L.A	53	20142015	29	7	4	8	0.41	0.82	51.58	97.82	7.84	-4.12	55.7	33	539	506	47	582.28
Mike.Richards	CL	WSH	29	20152016	30	NA	2	1	0.44	0.22	50	99.17	7.14	-0.39	50.39	0	234	234	26	275.42
Danny.Richmond	D	CHI	7	20072008	23	NA	0	0	0	0	53.61	87	0	0.21	53.4	7	52	45	2	59.27
Tobias.Rieder	C	ARI	72	20142015	21	0.843	8	6	0.49	0.37	49.55	97.97	4.88	1.33	48.22	-17	933	950	156	979.67
Tobias.Rieder	C	ARI	72	20152016	22	0.925	7	15	0.46	0.98	49.71	97.16	5.3	3.66	46.06	-10	859	869	125	921.63
Morgan.Rielly	D	TOR	73	20132014	19	0.925	1	14	0.06	0.78	44.48	101.31	1.33	2.78	41.69	-241	970	1211	74	1082.27
Morgan.Rielly	D	TOR	81	20142015	20	0.925	6	11	0.27	0.5	48.24	99.24	5.08	2.96	45.28	-90	1235	1325	112	1324.26
Morgan.Rielly	D	TOR	72	20152016	21	0.833	4	13	0.19	0.61	50.37	97.89	3.85	-2.48	52.85	19	1283	1264	100	1287.72
Zac.Rinaldo	LR	PHI	2	20102011	20	0.535	0	0	0	0	54.55	50	NA	3.7	50.85	1	6	5	0	6.2
Zac.Rinaldo	LR	PHI	71	20112012	21	0.56	2	7	0.23	0.79	46.07	99.39	3.64	-5.17	51.23	-69	404	473	53	529.17
Zac.Rinaldo	LR	PHI	32	20122013	22	0.525	2	2	0.44	0.44	40.28	95.05	14.29	-9.26	49.54	-84	174	258	12	270.32
Zac.Rinaldo	LR	PHI	74	20132014	23	0.75	2	2	0.22	0.22	45.6	95.68	3.39	-5.17	50.78	-80	415	495	57	535.45
Zac.Rinaldo	LR	PHI	58	20142015	24	0.75	1	5	0.12	0.6	44.55	97.41	2.38	-5.34	49.89	-91	372	463	41	500.56
Zac.Rinaldo	LR	BOS	52	20152016	25	0.85	1	2	0.14	0.28	38.72	100.87	2.63	-11.75	50.48	-152	261	413	37	429.37
