Team,Year,GameMinute,Kicker,Distance,ScoreDiff,Grass,Success
IND,2013,11,Vinatieri,30,-7,FALSE,1
IND,2013,34,Vinatieri,38,0,FALSE,1
IND,2013,23,Vinatieri,43,0,TRUE,1
IND,2013,39,Vinatieri,41,3,TRUE,1
IND,2013,48,Vinatieri,51,6,TRUE,0
IND,2013,16,Vinatieri,22,-3,TRUE,1
IND,2013,29,Vinatieri,46,14,TRUE,1
IND,2013,59,Vinatieri,28,31,TRUE,1
IND,2013,29,Vinatieri,41,-5,FALSE,1
IND,2013,58,Vinatieri,49,3,FALSE,1
IND,2013,4,Vinatieri,30,0,TRUE,1
IND,2013,30,Vinatieri,50,-7,TRUE,1
IND,2013,53,Vinatieri,51,-10,TRUE,1
IND,2013,11,Vinatieri,27,-7,FALSE,1
IND,2013,47,Vinatieri,52,16,FALSE,1
IND,2013,54,Vinatieri,42,6,FALSE,1
IND,2013,3,Vinatieri,42,-7,TRUE,0
IND,2013,27,Vinatieri,30,-14,TRUE,1
IND,2013,34,Vinatieri,35,-18,TRUE,1
IND,2013,19,Vinatieri,48,-14,TRUE,1
IND,2013,30,Vinatieri,30,-14,TRUE,1
IND,2013,44,Vinatieri,50,3,TRUE,1
IND,2013,14,Vinatieri,27,-7,TRUE,1
IND,2013,9,Vinatieri,47,0,FALSE,1
IND,2013,13,Vinatieri,48,3,FALSE,1
IND,2013,20,Vinatieri,45,-1,FALSE,1
IND,2013,30,Vinatieri,37,2,FALSE,1
IND,2013,43,Vinatieri,49,-2,FALSE,1
IND,2013,25,Vinatieri,44,-7,FALSE,0
IND,2013,18,Vinatieri,37,4,FALSE,1
IND,2013,29,Vinatieri,43,14,FALSE,1
IND,2013,33,Vinatieri,40,17,FALSE,1
IND,2013,13,Vinatieri,34,-7,TRUE,0
IND,2013,19,Vinatieri,46,-7,TRUE,1
IND,2013,29,Vinatieri,45,3,TRUE,1
IND,2013,43,Vinatieri,30,13,TRUE,1
IND,2013,14,Vinatieri,23,14,FALSE,1
IND,2013,30,Vinatieri,26,14,FALSE,1
IND,2013,52,Vinatieri,39,24,FALSE,1
IND,2013,21,Vinatieri,37,-17,FALSE,1
IND,2013,25,Vinatieri,36,-14,FALSE,1
IND,2013,35,Vinatieri,21,-9,FALSE,1
MIN,2013,39,Walsh,52,-6,FALSE,1
MIN,2013,43,Walsh,28,-3,TRUE,1
MIN,2013,52,Walsh,28,0,TRUE,1
MIN,2013,57,Walsh,22,3,TRUE,1
MIN,2013,29,Walsh,43,-10,FALSE,1
MIN,2013,50,Walsh,30,0,FALSE,1
MIN,2013,3,Walsh,54,0,TRUE,1
MIN,2013,30,Walsh,37,7,TRUE,1
MIN,2013,54,Walsh,44,10,TRUE,0
MIN,2013,30,Walsh,22,-14,FALSE,1
MIN,2013,24,Walsh,53,-3,FALSE,0
MIN,2013,25,Walsh,36,-3,FALSE,1
MIN,2013,13,Walsh,23,-3,FALSE,1
MIN,2013,51,Walsh,39,1,FALSE,1
MIN,2013,57,Walsh,40,4,FALSE,1
MIN,2013,11,Walsh,32,-3,FALSE,1
MIN,2013,30,Walsh,45,-7,FALSE,1
MIN,2013,14,Walsh,36,-7,FALSE,1
MIN,2013,26,Walsh,47,-4,FALSE,1
MIN,2013,46,Walsh,29,13,FALSE,1
MIN,2013,72,Walsh,35,-3,FALSE,1
MIN,2013,38,Walsh,32,-6,FALSE,1
MIN,2013,60,Walsh,30,-3,FALSE,1
MIN,2013,68,Walsh,57,0,FALSE,0
MIN,2013,74,Walsh,34,0,FALSE,1
MIN,2013,26,Walsh,39,-7,FALSE,1
MIN,2013,33,Walsh,40,-4,FALSE,1
MIN,2013,6,Walsh,55,0,FALSE,0
MIN,2013,17,Walsh,21,4,FALSE,1
MIN,2013,41,Walsh,38,15,FALSE,1
STL,2013,19,Zuerlein,36,-7,FALSE,1
STL,2013,31,Zuerlein,25,0,FALSE,1
STL,2013,51,Zuerlein,38,-3,FALSE,1
STL,2013,60,Zuerlein,48,0,FALSE,1
STL,2013,24,Zuerlein,29,-21,FALSE,1
STL,2013,8,Zuerlein,40,0,FALSE,1
STL,2013,18,Zuerlein,32,-3,FALSE,1
STL,2013,46,Zuerlein,37,11,FALSE,1
STL,2013,17,Zuerlein,42,7,TRUE,1
STL,2013,25,Zuerlein,28,-8,TRUE,1
STL,2013,51,Zuerlein,42,-18,TRUE,1
STL,2013,11,Zuerlein,33,0,FALSE,1
STL,2013,41,Zuerlein,28,-4,FALSE,1
STL,2013,48,Zuerlein,27,-8,FALSE,1
STL,2013,52,Zuerlein,50,-5,FALSE,0
STL,2013,30,Zuerlein,44,0,FALSE,0
STL,2013,40,Zuerlein,32,35,FALSE,1
STL,2013,29,Zuerlein,29,7,FALSE,1
STL,2013,41,Zuerlein,40,10,FALSE,1
STL,2013,30,Zuerlein,43,-13,TRUE,1
STL,2013,36,Zuerlein,34,-10,TRUE,1
STL,2013,9,Zuerlein,44,-7,TRUE,1
STL,2013,15,Zuerlein,31,14,FALSE,1
STL,2013,43,Zuerlein,35,21,FALSE,1
STL,2013,40,Zuerlein,54,1,FALSE,1
STL,2013,49,Zuerlein,25,4,FALSE,1
STL,2013,57,Zuerlein,48,7,FALSE,1
STL,2013,35,Zuerlein,36,-13,FALSE,1
DAL,2014,8,Bailey,29,-7,FALSE,1
DAL,2014,15,Bailey,48,0,TRUE,1
DAL,2014,29,Bailey,44,10,TRUE,1
DAL,2014,30,Bailey,51,13,TRUE,1
DAL,2014,52,Bailey,48,13,TRUE,1
DAL,2014,30,Bailey,29,-14,FALSE,1
DAL,2014,43,Bailey,40,-4,FALSE,1
DAL,2014,25,Bailey,51,7,FALSE,1
DAL,2014,30,Bailey,33,0,FALSE,1
DAL,2014,60,Bailey,53,0,FALSE,0
DAL,2014,67,Bailey,49,0,FALSE,1
DAL,2014,25,Bailey,42,-3,FALSE,1
DAL,2014,44,Bailey,56,-3,FALSE,1
DAL,2014,59,Bailey,31,4,FALSE,1
DAL,2014,59,Bailey,49,7,FALSE,1
DAL,2014,41,Bailey,21,-3,FALSE,1
DAL,2014,11,Bailey,52,7,FALSE,1
DAL,2014,30,Bailey,35,-4,FALSE,0
DAL,2014,3,Bailey,54,0,TRUE,1
DAL,2014,41,Bailey,48,24,TRUE,0
DAL,2014,13,Bailey,38,-7,FALSE,1
DAL,2014,36,Bailey,28,-16,FALSE,1
DAL,2014,48,Bailey,35,22,TRUE,1
DAL,2014,57,Bailey,27,10,TRUE,1
DAL,2014,56,Bailey,49,8,TRUE,1
DAL,2014,33,Bailey,52,28,FALSE,0
DAL,2014,5,Bailey,36,0,TRUE,1
DAL,2014,19,Bailey,32,10,TRUE,1
DAL,2014,57,Bailey,23,10,TRUE,1
DAL,2014,33,Bailey,41,-10,FALSE,0
DAL,2014,48,Bailey,51,-6,FALSE,1
DAL,2014,30,Bailey,50,7,FALSE,0
DEN,2014,23,Barth,22,14,TRUE,1
DEN,2014,30,Barth,24,10,TRUE,1
DEN,2014,39,Barth,30,10,TRUE,1
DEN,2014,46,Barth,33,13,TRUE,1
DEN,2014,53,Barth,37,10,TRUE,1
DEN,2014,44,Barth,50,18,TRUE,1
DEN,2014,9,Barth,19,0,TRUE,1
DEN,2014,16,Barth,26,3,TRUE,1
DEN,2014,29,Barth,19,6,TRUE,1
DEN,2014,56,Barth,49,6,TRUE,1
DEN,2014,56,Barth,44,9,TRUE,1
DEN,2014,30,Barth,49,-13,FALSE,0
DEN,2014,6,Barth,49,0,TRUE,1
DEN,2014,30,Barth,36,10,TRUE,1
DEN,2014,40,Barth,35,13,TRUE,1
DEN,2014,50,Barth,21,16,TRUE,1
DEN,2014,30,Barth,45,-7,TRUE,1
DEN,2014,47,Barth,41,-11,TRUE,1
NYG,2014,35,Brown,39,14,FALSE,1
NYG,2014,48,Brown,29,7,FALSE,1
NYG,2014,55,Brown,31,17,FALSE,1
NYG,2014,30,Brown,29,14,TRUE,1
NYG,2014,27,Brown,49,-3,FALSE,1
NYG,2014,55,Brown,50,4,FALSE,1
NYG,2014,58,Brown,26,7,FALSE,1
NYG,2014,23,Brown,38,-10,FALSE,1
NYG,2014,30,Brown,41,0,FALSE,1
NYG,2014,37,Brown,43,-9,FALSE,1
NYG,2014,41,Brown,43,11,TRUE,0
NYG,2014,57,Brown,33,-1,TRUE,1
NYG,2014,7,Brown,20,0,TRUE,1
NYG,2014,29,Brown,19,17,TRUE,1
NYG,2014,30,Brown,36,20,TRUE,1
NYG,2014,45,Brown,52,23,TRUE,1
NYG,2014,49,Brown,42,26,TRUE,1
NYG,2014,32,Brown,32,-3,FALSE,1
NYG,2014,5,Brown,29,0,FALSE,1
NYG,2014,18,Brown,37,7,FALSE,1
NYG,2014,52,Brown,52,14,FALSE,1
NYG,2014,58,Brown,29,10,FALSE,0
NYG,2014,13,Brown,38,-7,FALSE,1
NYG,2014,23,Brown,20,-4,FALSE,1
NYG,2014,28,Brown,36,-1,FALSE,1
NYG,2014,41,Brown,53,-8,FALSE,1
ATL,2014,30,Bryant,40,-13,FALSE,1
ATL,2014,60,Bryant,51,-3,FALSE,1
ATL,2014,62,Bryant,52,0,FALSE,1
ATL,2014,14,Bryant,46,-3,FALSE,1
ATL,2014,30,Bryant,59,35,FALSE,0
ATL,2014,16,Bryant,20,0,FALSE,1
ATL,2014,30,Bryant,20,0,FALSE,1
ATL,2014,6,Bryant,52,0,FALSE,1
ATL,2014,39,Bryant,54,-3,FALSE,1
ATL,2014,30,Bryant,57,-14,FALSE,0
ATL,2014,23,Bryant,37,4,TRUE,1
ATL,2014,30,Bryant,43,0,TRUE,1
ATL,2014,35,Bryant,44,3,TRUE,1
ATL,2014,56,Bryant,33,7,TRUE,1
ATL,2014,21,Bryant,34,-3,TRUE,1
ATL,2014,30,Bryant,42,0,TRUE,1
ATL,2014,33,Bryant,26,3,TRUE,1
ATL,2014,58,Bryant,44,-1,TRUE,1
ATL,2014,60,Bryant,53,-2,FALSE,1
ATL,2014,7,Bryant,20,7,FALSE,1
ATL,2014,30,Bryant,23,7,FALSE,1
ATL,2014,39,Bryant,21,10,FALSE,1
ATL,2014,48,Bryant,45,13,FALSE,1
ATL,2014,58,Bryant,28,16,FALSE,1
ATL,2014,30,Bryant,53,-24,FALSE,0
ATL,2014,37,Bryant,50,-17,FALSE,1
ATL,2014,34,Bryant,28,-13,FALSE,1
ATL,2014,43,Bryant,22,-10,FALSE,1
ATL,2014,4,Bryant,44,-7,FALSE,1
ATL,2014,19,Bryant,50,-4,FALSE,1
ATL,2014,58,Bryant,32,6,FALSE,1
ATL,2014,20,Bryant,21,-10,FALSE,1
HOU,2014,58,Bullock,42,8,TRUE,1
HOU,2014,20,Bullock,33,14,TRUE,1
HOU,2014,42,Bullock,39,24,TRUE,1
HOU,2014,56,Bullock,46,20,TRUE,1
HOU,2014,58,Bullock,27,23,TRUE,0
HOU,2014,39,Bullock,27,-17,FALSE,1
HOU,2014,39,Bullock,41,4,TRUE,1
HOU,2014,51,Bullock,55,7,TRUE,1
HOU,2014,56,Bullock,50,3,TRUE,1
HOU,2014,58,Bullock,29,-10,FALSE,1
HOU,2014,46,Bullock,37,-12,TRUE,0
HOU,2014,17,Bullock,39,7,TRUE,1
HOU,2014,23,Bullock,38,10,TRUE,1
HOU,2014,49,Bullock,31,-11,TRUE,1
HOU,2014,23,Bullock,30,-3,TRUE,1
HOU,2014,30,Bullock,29,7,TRUE,1
HOU,2014,46,Bullock,49,18,TRUE,1
HOU,2014,41,Bullock,39,-3,TRUE,0
HOU,2014,36,Bullock,52,7,TRUE,0
HOU,2014,40,Bullock,46,7,TRUE,1
HOU,2014,51,Bullock,37,10,TRUE,1
HOU,2014,58,Bullock,50,13,TRUE,1
HOU,2014,29,Bullock,36,-9,TRUE,1
HOU,2014,44,Bullock,25,-6,TRUE,1
HOU,2014,27,Bullock,37,14,TRUE,1
HOU,2014,57,Bullock,43,31,TRUE,0
HOU,2014,14,Bullock,44,-7,TRUE,1
HOU,2014,52,Bullock,44,11,TRUE,1
HOU,2014,47,Bullock,53,-7,FALSE,1
HOU,2014,5,Bullock,35,0,TRUE,1
HOU,2014,15,Bullock,25,3,TRUE,1
HOU,2014,27,Bullock,30,6,TRUE,1
HOU,2014,37,Bullock,20,9,TRUE,1
HOU,2014,46,Bullock,39,12,TRUE,1
HOU,2014,51,Bullock,33,15,TRUE,1
BUF,2014,22,Carpenter,50,0,TRUE,1
BUF,2014,56,Carpenter,33,0,TRUE,1
BUF,2014,66,Carpenter,27,0,TRUE,1
BUF,2014,11,Carpenter,27,0,FALSE,1
BUF,2014,15,Carpenter,27,3,FALSE,1
BUF,2014,20,Carpenter,31,6,FALSE,1
BUF,2014,50,Carpenter,32,13,FALSE,1
BUF,2014,56,Carpenter,31,16,FALSE,0
BUF,2014,59,Carpenter,38,16,FALSE,1
BUF,2014,27,Carpenter,45,-10,FALSE,1
BUF,2014,19,Carpenter,31,0,TRUE,1
BUF,2014,24,Carpenter,45,-14,FALSE,1
BUF,2014,37,Carpenter,50,-11,FALSE,0
BUF,2014,44,Carpenter,25,-11,FALSE,1
BUF,2014,60,Carpenter,58,0,FALSE,1
BUF,2014,26,Carpenter,31,-3,FALSE,1
BUF,2014,24,Carpenter,53,14,FALSE,1
BUF,2014,37,Carpenter,36,7,FALSE,1
BUF,2014,44,Carpenter,29,10,FALSE,1
BUF,2014,23,Carpenter,26,4,FALSE,1
BUF,2014,42,Carpenter,21,7,FALSE,1
BUF,2014,15,Carpenter,33,-3,TRUE,1
BUF,2014,27,Carpenter,21,0,TRUE,1
BUF,2014,39,Carpenter,46,3,TRUE,1
BUF,2014,46,Carpenter,47,-3,TRUE,0
BUF,2014,36,Carpenter,53,11,FALSE,1
BUF,2014,30,Carpenter,53,-3,FALSE,0
BUF,2014,47,Carpenter,49,11,FALSE,1
BUF,2014,48,Carpenter,34,14,FALSE,1
BUF,2014,57,Carpenter,34,10,FALSE,1
BUF,2014,60,Carpenter,35,13,FALSE,1
BUF,2014,19,Carpenter,44,-7,TRUE,1
BUF,2014,22,Carpenter,27,-3,FALSE,1
BUF,2014,36,Carpenter,51,0,FALSE,1
BUF,2014,41,Carpenter,35,3,FALSE,1
BUF,2014,51,Carpenter,48,6,FALSE,1
BUF,2014,30,Carpenter,54,-6,TRUE,1
BUF,2014,28,Carpenter,48,8,FALSE,1
ARI,2014,18,Catanzaro,22,0,TRUE,1
ARI,2014,30,Catanzaro,44,0,TRUE,1
ARI,2014,14,Catanzaro,49,7,FALSE,1
ARI,2014,49,Catanzaro,37,-4,FALSE,1
ARI,2014,51,Catanzaro,32,5,FALSE,1
ARI,2014,59,Catanzaro,33,8,FALSE,1
ARI,2014,3,Catanzaro,51,0,TRUE,1
ARI,2014,17,Catanzaro,32,-4,TRUE,1
ARI,2014,60,Catanzaro,35,6,TRUE,1
ARI,2014,6,Catanzaro,33,0,TRUE,1
ARI,2014,14,Catanzaro,48,-4,TRUE,1
ARI,2014,41,Catanzaro,33,1,TRUE,1
ARI,2014,48,Catanzaro,49,4,TRUE,1
ARI,2014,50,Catanzaro,37,7,TRUE,1
ARI,2014,60,Catanzaro,41,8,TRUE,1
ARI,2014,51,Catanzaro,28,-3,TRUE,1
ARI,2014,26,Catanzaro,43,0,TRUE,1
ARI,2014,49,Catanzaro,53,-4,TRUE,0
ARI,2014,8,Catanzaro,49,-3,FALSE,0
ARI,2014,30,Catanzaro,23,-9,FALSE,1
ARI,2014,28,Catanzaro,44,-10,FALSE,1
ARI,2014,4,Catanzaro,44,0,TRUE,1
ARI,2014,23,Catanzaro,33,-4,TRUE,1
ARI,2014,30,Catanzaro,36,-8,TRUE,0
ARI,2014,36,Catanzaro,39,-8,TRUE,1
ARI,2014,59,Catanzaro,34,3,TRUE,0
ARI,2014,17,Catanzaro,23,-3,FALSE,1
ARI,2014,22,Catanzaro,44,0,FALSE,1
ARI,2014,38,Catanzaro,51,3,FALSE,1
ARI,2014,50,Catanzaro,46,6,FALSE,1
ARI,2014,23,Catanzaro,27,0,TRUE,1
ARI,2014,44,Catanzaro,32,-11,TRUE,1
ARI,2014,29,Catanzaro,36,-6,TRUE,1
GB,2014,24,Crosby,23,-3,FALSE,1
GB,2014,11,Crosby,31,-14,FALSE,1
GB,2014,25,Crosby,20,-18,FALSE,1
GB,2014,27,Crosby,55,-15,FALSE,1
GB,2014,34,Crosby,53,4,TRUE,1
GB,2014,56,Crosby,38,21,TRUE,0
GB,2014,22,Crosby,43,4,TRUE,1
GB,2014,56,Crosby,30,-7,TRUE,1
GB,2014,45,Crosby,34,32,FALSE,1
GB,2014,9,Crosby,31,0,FALSE,1
GB,2014,17,Crosby,49,0,FALSE,1
GB,2014,29,Crosby,27,0,FALSE,1
GB,2014,35,Crosby,20,42,FALSE,1
GB,2014,40,Crosby,52,38,FALSE,1
GB,2014,2,Crosby,27,0,FALSE,1
GB,2014,38,Crosby,33,24,FALSE,1
GB,2014,48,Crosby,50,33,FALSE,0
GB,2014,43,Crosby,48,1,FALSE,1
GB,2014,4,Crosby,32,0,FALSE,1
GB,2014,12,Crosby,35,3,FALSE,1
GB,2014,25,Crosby,33,6,FALSE,1
GB,2014,36,Crosby,40,9,FALSE,0
GB,2014,52,Crosby,28,2,FALSE,1
GB,2014,23,Crosby,38,7,FALSE,1
GB,2014,41,Crosby,33,14,FALSE,1
GB,2014,56,Crosby,53,10,FALSE,1
GB,2014,11,Crosby,45,0,FALSE,1
GB,2014,24,Crosby,53,0,FALSE,0
GB,2014,56,Crosby,34,-9,FALSE,1
GB,2014,20,Crosby,48,7,TRUE,0
GB,2014,25,Crosby,42,7,TRUE,1
GB,2014,50,Crosby,25,7,TRUE,1
GB,2014,47,Crosby,52,7,FALSE,0
GB,2014,30,Crosby,40,-7,FALSE,1
GB,2014,38,Crosby,30,-4,FALSE,1
GB,2014,7,Crosby,18,0,FALSE,1
GB,2014,10,Crosby,19,3,FALSE,1
GB,2014,21,Crosby,40,13,FALSE,1
GB,2014,50,Crosby,48,9,FALSE,1
GB,2014,60,Crosby,48,-3,FALSE,1
CLE,2014,10,Cundiff,39,-3,TRUE,1
CLE,2014,45,Cundiff,25,-10,TRUE,1
CLE,2014,15,Cundiff,32,7,TRUE,1
CLE,2014,60,Cundiff,29,-1,TRUE,1
CLE,2014,47,Cundiff,50,4,TRUE,0
CLE,2014,53,Cundiff,36,4,TRUE,0
CLE,2014,20,Cundiff,38,-14,TRUE,1
CLE,2014,32,Cundiff,42,-18,TRUE,1
CLE,2014,42,Cundiff,40,18,TRUE,1
CLE,2014,9,Cundiff,40,0,TRUE,1
CLE,2014,26,Cundiff,22,3,TRUE,1
CLE,2014,6,Cundiff,52,0,TRUE,1
CLE,2014,13,Cundiff,33,3,TRUE,1
CLE,2014,25,Cundiff,26,6,TRUE,1
CLE,2014,9,Cundiff,49,0,TRUE,1
CLE,2014,17,Cundiff,29,3,TRUE,1
CLE,2014,30,Cundiff,43,-4,TRUE,1
CLE,2014,26,Cundiff,32,11,FALSE,1
CLE,2014,52,Cundiff,44,21,FALSE,0
CLE,2014,12,Cundiff,38,-7,TRUE,0
CLE,2014,17,Cundiff,33,0,FALSE,1
CLE,2014,21,Cundiff,37,3,FALSE,1
CLE,2014,30,Cundiff,60,-1,FALSE,0
CLE,2014,36,Cundiff,32,-1,FALSE,1
CLE,2014,60,Cundiff,37,-1,FALSE,1
CLE,2014,11,Cundiff,22,0,FALSE,1
CLE,2014,23,Cundiff,37,3,FALSE,0
CLE,2014,22,Cundiff,40,7,TRUE,0
CLE,2014,52,Cundiff,39,2,TRUE,1
SF,2014,55,Dawson,37,18,FALSE,0
SF,2014,13,Dawson,27,7,TRUE,1
SF,2014,39,Dawson,24,10,TRUE,1
SF,2014,47,Dawson,45,-6,TRUE,0
SF,2014,12,Dawson,29,-7,TRUE,1
SF,2014,29,Dawson,51,-11,TRUE,1
SF,2014,42,Dawson,46,-1,TRUE,1
SF,2014,54,Dawson,31,2,TRUE,1
SF,2014,11,Dawson,31,-7,TRUE,1
SF,2014,21,Dawson,55,-7,TRUE,1
SF,2014,39,Dawson,52,-4,TRUE,1
SF,2014,52,Dawson,27,-1,TRUE,1
SF,2014,58,Dawson,30,2,TRUE,1
SF,2014,23,Dawson,54,-14,FALSE,1
SF,2014,11,Dawson,51,-7,TRUE,0
SF,2014,23,Dawson,22,-14,TRUE,1
SF,2014,5,Dawson,34,0,TRUE,1
SF,2014,30,Dawson,55,0,TRUE,0
SF,2014,60,Dawson,45,-3,FALSE,1
SF,2014,70,Dawson,35,0,FALSE,1
SF,2014,14,Dawson,31,-7,FALSE,1
SF,2014,20,Dawson,37,-4,FALSE,1
SF,2014,23,Dawson,44,-1,FALSE,1
SF,2014,30,Dawson,41,0,TRUE,1
SF,2014,44,Dawson,40,-16,TRUE,1
SF,2014,30,Dawson,52,-3,TRUE,1
SF,2014,37,Dawson,20,0,TRUE,1
SF,2014,55,Dawson,47,-11,TRUE,0
SF,2014,60,Dawson,60,0,TRUE,0
SF,2014,18,Dawson,53,0,TRUE,1
SF,2014,24,Dawson,37,3,TRUE,1
CHI,2014,29,Feely,48,-3,FALSE,1
CHI,2014,32,Feely,25,0,FALSE,1
CHI,2014,39,Feely,43,-4,FALSE,0
CHI,2014,52,Feely,35,-7,FALSE,1
NYJ,2014,6,Folk,45,0,FALSE,1
NYJ,2014,43,Folk,42,3,FALSE,1
NYJ,2014,43,Folk,52,-3,FALSE,1
NYJ,2014,12,Folk,43,-14,FALSE,1
NYJ,2014,20,Folk,28,-14,FALSE,1
NYJ,2014,45,Folk,22,-11,FALSE,1
NYJ,2014,51,Folk,42,-8,FALSE,1
NYJ,2014,7,Folk,27,0,FALSE,1
NYJ,2014,45,Folk,30,-17,FALSE,1
NYJ,2014,9,Folk,22,-7,FALSE,1
NYJ,2014,15,Folk,47,-4,FALSE,1
NYJ,2014,23,Folk,46,-1,FALSE,1
NYJ,2014,29,Folk,27,-5,FALSE,1
NYJ,2014,60,Folk,58,-2,FALSE,0
NYJ,2014,30,Folk,55,-10,FALSE,1
NYJ,2014,30,Folk,39,-14,TRUE,1
NYJ,2014,8,Folk,23,0,FALSE,1
NYJ,2014,30,Folk,45,17,FALSE,0
NYJ,2014,41,Folk,30,14,FALSE,1
NYJ,2014,14,Folk,27,-7,FALSE,1
NYJ,2014,18,Folk,40,7,FALSE,1
NYJ,2014,27,Folk,48,10,FALSE,0
NYJ,2014,38,Folk,45,4,FALSE,1
NYJ,2014,55,Folk,45,0,FALSE,0
NYJ,2014,13,Folk,36,-5,FALSE,1
NYJ,2014,30,Folk,33,-9,FALSE,1
NYJ,2014,33,Folk,22,-6,FALSE,1
NYJ,2014,46,Folk,24,-3,FALSE,1
NYJ,2014,60,Folk,44,-3,FALSE,1
NYJ,2014,21,Folk,53,-5,TRUE,0
NYJ,2014,28,Folk,51,-5,TRUE,1
NYJ,2014,30,Folk,26,0,FALSE,1
NYJ,2014,39,Folk,23,3,FALSE,1
NYJ,2014,53,Folk,37,-4,FALSE,1
NYJ,2014,55,Folk,52,-1,FALSE,0
NYJ,2014,5,Folk,45,0,TRUE,0
NYJ,2014,39,Folk,26,-3,TRUE,1
NYJ,2014,46,Folk,23,0,TRUE,1
NYJ,2014,60,Folk,39,10,TRUE,1
WAS,2014,37,Forbath,36,14,TRUE,1
WAS,2014,50,Forbath,42,24,TRUE,1
WAS,2014,22,Forbath,49,7,TRUE,1
WAS,2014,29,Forbath,44,3,TRUE,1
WAS,2014,50,Forbath,33,0,TRUE,0
WAS,2014,35,Forbath,27,-10,TRUE,1
WAS,2014,22,Forbath,28,0,TRUE,1
WAS,2014,30,Forbath,43,-4,TRUE,1
WAS,2014,5,Forbath,31,0,TRUE,1
WAS,2014,23,Forbath,31,0,TRUE,1
WAS,2014,47,Forbath,27,3,TRUE,1
WAS,2014,60,Forbath,22,-1,TRUE,1
WAS,2014,6,Forbath,44,0,FALSE,1
WAS,2014,66,Forbath,40,0,FALSE,1
WAS,2014,9,Forbath,36,0,FALSE,1
WAS,2014,43,Forbath,26,3,FALSE,1
WAS,2014,20,Forbath,47,-10,TRUE,0
WAS,2014,39,Forbath,50,-6,TRUE,0
WAS,2014,45,Forbath,27,-3,TRUE,1
WAS,2014,53,Forbath,46,0,TRUE,1
WAS,2014,2,Forbath,25,0,FALSE,1
WAS,2014,48,Forbath,29,-18,FALSE,1
WAS,2014,9,Forbath,35,0,FALSE,1
WAS,2014,42,Forbath,38,0,FALSE,1
WAS,2014,9,Forbath,25,0,TRUE,1
WAS,2014,60,Forbath,26,0,TRUE,1
WAS,2014,29,Forbath,25,-20,TRUE,1
DET,2014,28,Freese,43,7,FALSE,0
DET,2014,34,Freese,28,7,FALSE,1
DET,2014,40,Freese,27,10,FALSE,1
DET,2014,5,Freese,49,0,TRUE,0
DET,2014,27,Freese,49,-3,TRUE,0
DET,2014,24,Freese,30,2,FALSE,1
DET,2014,30,Freese,41,5,FALSE,0
CAR,2014,30,Gano,28,7,TRUE,1
CAR,2014,51,Gano,48,17,TRUE,0
CAR,2014,60,Gano,33,3,TRUE,1
CAR,2014,22,Gano,29,0,TRUE,1
CAR,2014,29,Gano,53,3,TRUE,1
CAR,2014,56,Gano,38,14,TRUE,1
CAR,2014,9,Gano,40,0,TRUE,1
CAR,2014,39,Gano,40,-13,TRUE,1
CAR,2014,42,Gano,37,-21,FALSE,1
CAR,2014,56,Gano,44,-3,TRUE,1
CAR,2014,24,Gano,39,-7,FALSE,1
CAR,2014,46,Gano,38,7,FALSE,0
CAR,2014,60,Gano,44,-3,FALSE,1
CAR,2014,73,Gano,36,-3,FALSE,1
CAR,2014,30,Gano,33,-28,FALSE,1
CAR,2014,9,Gano,31,0,TRUE,1
CAR,2014,17,Gano,26,3,TRUE,1
CAR,2014,56,Gano,46,0,TRUE,1
CAR,2014,48,Gano,31,-14,TRUE,1
CAR,2014,15,Gano,23,0,TRUE,1
CAR,2014,59,Gano,46,-2,TRUE,0
CAR,2014,60,Gano,63,-2,TRUE,0
CAR,2014,15,Gano,30,-14,FALSE,1
CAR,2014,27,Gano,35,-18,FALSE,1
CAR,2014,5,Gano,37,7,FALSE,1
CAR,2014,46,Gano,41,35,FALSE,1
CAR,2014,7,Gano,29,0,TRUE,1
CAR,2014,14,Gano,49,-4,TRUE,1
CAR,2014,19,Gano,50,-1,TRUE,0
CAR,2014,29,Gano,38,-1,TRUE,1
CAR,2014,52,Gano,45,6,TRUE,1
CAR,2014,5,Gano,49,0,TRUE,0
CAR,2014,13,Gano,23,0,TRUE,1
CAR,2014,8,Gano,21,0,FALSE,1
CAR,2014,37,Gano,48,21,FALSE,1
CAR,2014,4,Gano,47,0,TRUE,1
CAR,2014,18,Gano,43,3,TRUE,0
CAR,2014,30,Gano,39,-4,TRUE,1
CAR,2014,30,Gano,35,-7,FALSE,1
NE,2014,14,Gostkowski,47,0,TRUE,1
NE,2014,30,Gostkowski,45,7,TRUE,1
NE,2014,15,Gostkowski,48,0,FALSE,1
NE,2014,37,Gostkowski,47,17,FALSE,1
NE,2014,45,Gostkowski,27,20,FALSE,1
NE,2014,30,Gostkowski,21,4,FALSE,1
NE,2014,47,Gostkowski,20,1,FALSE,1
NE,2014,54,Gostkowski,36,4,FALSE,1
NE,2014,29,Gostkowski,48,11,FALSE,1
NE,2014,30,Gostkowski,19,14,FALSE,1
NE,2014,46,Gostkowski,23,17,FALSE,1
NE,2014,53,Gostkowski,47,20,FALSE,1
NE,2014,58,Gostkowski,35,23,FALSE,1
NE,2014,14,Gostkowski,36,0,FALSE,0
NE,2014,29,Gostkowski,42,0,FALSE,1
NE,2014,30,Gostkowski,53,3,FALSE,1
NE,2014,42,Gostkowski,40,6,FALSE,1
NE,2014,30,Gostkowski,39,2,FALSE,1
